l_id#v_id_1#v_id_2#voltage#cables#wires#frequency#name#operator#ref#length_m#r_ohmkm#x_ohmkm#c_nfkm#i_th_max_a#from_relation#wkt_srid_4326#type
29#4569#4601########165.520347855744#####''#SRID=4326;LINESTRING(-8.86071300080799 38.5391780142172,-8.86071799686911 38.5405097802251)#line
17#299#3982#60000###50####19.027139996355#####''#SRID=4326;LINESTRING(-7.62166959906207 41.4725825163395,-7.62443043771861 41.4723131620701)#line
50#599#4495########309.925153625906#####''#SRID=4326;LINESTRING(-8.33106327939461 41.4626926612635,-8.32964844493685 41.4592313754948)#line
56#270#313#60000#6#####Olhão - Tavira#16658.3282337728#####''#SRID=4326;LINESTRING(-7.67001046073772 37.1274316512092,-7.82743454854592 37.0496095474685)#line
60#468#479#60000#3##50####6171.7875298063#####''#SRID=4326;LINESTRING(-8.63649931111071 41.1283785205908,-8.62097065434224 41.088380157401)#line
66#325#326#220000#3######873.432892880225#####''#SRID=4326;LINESTRING(-7.12491438931967 41.137803987587,-7.11439611104601 41.1330768775856)#line
69#463#325#60000#3##50####38023.147035439#####''#SRID=4326;LINESTRING(-7.18650527017892 41.4725880393613,-7.12491438931967 41.137803987587)#line
71#301#325#220000#3######61665.4501261951#####''#SRID=4326;LINESTRING(-7.41798310636712 40.6331322564901,-7.12491438931967 41.137803987587)#line
85#289#335#400000#3######229.423080619815#####''#SRID=4326;LINESTRING(-8.20808063500761 41.8681954599106,-8.20286429462644 41.8692214706413)#line
86#333#285#150000#######36477.1114252338#####''#SRID=4326;LINESTRING(-8.88046163520152 38.8980700854164,-8.85828740888072 38.572967560903)#line
93#332#3978#400000#3#2#####80801.2909590342#####''#SRID=4326;LINESTRING(-9.00126577295648 39.3381718332349,-8.10910237102962 39.4674995460128)#line
112#419#421#150000#6######53348.9652122574#####''#SRID=4326;LINESTRING(-8.32283282677973 41.5774544505995,-8.42515185574261 42.0060042915862)#line
114#350#293#220000#3######49081.9545069827#####''#SRID=4326;LINESTRING(-8.12955244407461 41.0820157358845,-8.55477554069595 40.7860689727614)#line
138#358#359#220000#3######16880.77388299#####''#SRID=4326;LINESTRING(-7.73786258948816 41.147550446909,-7.55169421882585 41.1132071743612)#line
142#350#357#220000#3######32574.6884489046#####''#SRID=4326;LINESTRING(-8.12955244407461 41.0820157358845,-7.75784102597666 41.1387150629306)#line
143#357#358#220000#3######1928.21973014531#####''#SRID=4326;LINESTRING(-7.75784102597666 41.1387150629306,-7.73786258948816 41.147550446909)#line
164#344#735#60000#3##50####14030.0456979434#####''#SRID=4326;LINESTRING(-8.62252824585314 39.1967170748406,-8.72558731863057 39.2473306738844)#line
169#308#401#60000###50####3598.26486975396#####''#SRID=4326;LINESTRING(-8.53227809019709 37.1773061408288,-8.51596604214117 37.1986819020166)#line
183#311#309#220000#3######66605.9211385461#####''#SRID=4326;LINESTRING(-8.78969290436606 39.6505488907905,-8.41948750140914 40.1651827445354)#line
189#270#458#60000#6####EDP#Loulé-Tavira#31765.1956045122#####''#SRID=4326;LINESTRING(-7.67001046073772 37.1274316512092,-8.00577948771613 37.1366441729921)#line
197#276#479########2296.98470801087#####''#SRID=4326;LINESTRING(-8.60995221176506 41.0688426456876,-8.62097065434224 41.088380157401)#line
209#253#390#220000#3######87908.3290744775#####''#SRID=4326;LINESTRING(-7.52892089722032 38.8896038533992,-7.7408872475136 39.5281107917336)#line
218#301#325#220000#3######61645.4351829516#####''#SRID=4326;LINESTRING(-7.41798310636712 40.6331322564901,-7.12491438931967 41.137803987587)#line
221#297#327#220000#3######73817.7047570767#####''#SRID=4326;LINESTRING(-6.57025590196336 41.3384390318719,-7.3730246651591 41.1610700581157)#line
232#397#471#150000#3##50####61100.6811137077#####''#SRID=4326;LINESTRING(-8.12701023190622 38.0554220805361,-7.88217421688863 38.5552540620355)#line
245#289#335#400000#3######231.680985228074#####''#SRID=4326;LINESTRING(-8.20808063500761 41.8681954599106,-8.20286429462644 41.8692214706413)#line
328#351#741#60000#3##50####6015.06010381786#####''#SRID=4326;LINESTRING(-8.41682073594849 41.2532205632986,-8.36290469639661 41.2836600365465)#line
329#351#736#60000#3##50####5130.45205776659#####''#SRID=4326;LINESTRING(-8.41682073594849 41.2532205632986,-8.38085641372754 41.2153234422584)#line
342#422#427#150000#3######7191.16693611888#####''#SRID=4326;LINESTRING(-8.17602370002033 41.700648414868,-8.23442895735049 41.6537074807941)#line
369#354#427#150000#3######18809.1465636192#####''#SRID=4326;LINESTRING(-8.02700444222722 41.6869393576944,-8.23442895735049 41.6537074807941)#line
373#287#356#150000#3######4596.50069857129#####''#SRID=4326;LINESTRING(-8.3900636058321 41.4028996746253,-8.44554013703377 41.4048670037007)#line
381#360#4456#220000#3######3480.6975725969#####''#SRID=4326;LINESTRING(-7.65590975012842 41.0820320076561,-7.66042565573964 41.1054639775694)#line
385#300#350#220000#3######12460.7811193009#####''#SRID=4326;LINESTRING(-8.26188357796443 41.0938863000707,-8.12955244407461 41.0820157358845)#line
405#251#365#220000#6##50####54755.2676028575#####''#SRID=4326;LINESTRING(-7.55313179351418 39.8284156954811,-7.4771809385355 40.2345529172099)#line
451#454#764#60000#3##50####20703.5973253611#####''#SRID=4326;LINESTRING(-7.66595237420752 41.4642784958843,-7.76017641998449 41.2921664233733)#line
