v_id#lon#lat#typ#voltage#frequency#name#operator#ref#source#n_gen#capacity#net_capacity#wkt_srid_4326
9#-8.11400333906826#40.6528551753045#substation##########SRID=4326;POINT(-8.11400333906826 40.6528551753045)
14#-8.43749251192904#40.5148179740664#sub_station####EDP######SRID=4326;POINT(-8.43749251192904 40.5148179740664)
28#-8.4560606888518#40.5407919321721#sub_station####EDP######SRID=4326;POINT(-8.4560606888518 40.5407919321721)
30#-8.45348521893222#40.5366901278428#sub_station####EDP######SRID=4326;POINT(-8.45348521893222 40.5366901278428)
126#-8.46057382483921#40.5901269473935#substation####EDP######SRID=4326;POINT(-8.46057382483921 40.5901269473935)
184#-8.52018485928351#41.0344551519041#substation##50########SRID=4326;POINT(-8.52018485928351 41.0344551519041)
193#-7.31301144299872#41.6209131654926#substation##########SRID=4326;POINT(-7.31301144299872 41.6209131654926)
207#-8.63600896077841#41.1386777551675#sub_station##########SRID=4326;POINT(-8.63600896077841 41.1386777551675)
218#-8.43159722804548#41.5030142731842#substation##50########SRID=4326;POINT(-8.43159722804548 41.5030142731842)
222#-8.77573157259743#41.5672476458973#substation##########SRID=4326;POINT(-8.77573157259743 41.5672476458973)
224#-8.7830284978188#41.5638400799173#substation##########SRID=4326;POINT(-8.7830284978188 41.5638400799173)
225#-8.78385449872255#41.5695114382299#substation##########SRID=4326;POINT(-8.78385449872255 41.5695114382299)
250#-7.85211930116328#37.0837542603516#substation#150000;60000#50#Subestação de Estoi#######SRID=4326;POINT(-7.85211930116328 37.0837542603516)
251#-7.55313179351418#39.8284156954811#substation#220000;150000;60000#50########SRID=4326;POINT(-7.55313179351418 39.8284156954811)
252#-8.72866191783472#39.2455884652624#substation#220000#50#Subestação de Santarém#######SRID=4326;POINT(-8.72866191783472 39.2455884652624)
253#-7.52892089722032#38.8896038533992#substation##########SRID=4326;POINT(-7.52892089722032 38.8896038533992)
255#-9.23547697747221#38.8614791322891#substation#60000#50########SRID=4326;POINT(-9.23547697747221 38.8614791322891)
259#-6.96824485814574#41.4603128425623#substation#60000#50########SRID=4326;POINT(-6.96824485814574 41.4603128425623)
263#-9.10318682921872#38.7853332961684#substation#220000#50#Subestação de Sacavém#######SRID=4326;POINT(-9.10318682921872 38.7853332961684)
266#-6.685941631254#41.2088347645277#substation#220000#50##Red Eléctrica de España######SRID=4326;POINT(-6.685941631254 41.2088347645277)
268#-7.53333448918374#39.6643558635006#substation#400000#50########SRID=4326;POINT(-7.53333448918374 39.6643558635006)
270#-7.67001046073772#37.1274316512092#substation#60000#50#Subestação de Tavira#EDP######SRID=4326;POINT(-7.67001046073772 37.1274316512092)
271#-7.50526634136005#37.2736873526198#substation#60000#50########SRID=4326;POINT(-7.50526634136005 37.2736873526198)
273#-8.67755436828742#41.1878367650653#substation#60000#50########SRID=4326;POINT(-8.67755436828742 41.1878367650653)
276#-8.60995221176506#41.0688426456876#substation#220000;60000#50#Subestação de Canelas#######SRID=4326;POINT(-8.60995221176506 41.0688426456876)
277#-8.55544993256067#41.0574723037968#substation#60000#50#Subestação de Pedroso#######SRID=4326;POINT(-8.55544993256067 41.0574723037968)
279#-8.454968238429#40.5336361577605#substation#60000#50#Subestação de Barrô#EDP######SRID=4326;POINT(-8.454968238429 40.5336361577605)
280#-8.45424804232246#41.1569625439352#substation#400000;220000;60000#50#Subestação de Recarei#######SRID=4326;POINT(-8.45424804232246 41.1569625439352)
281#-8.56851175347825#41.1724932631368#substation##########SRID=4326;POINT(-8.56851175347825 41.1724932631368)
282#-8.560694373856#41.1995288228802#sub_station##########SRID=4326;POINT(-8.560694373856 41.1995288228802)
284#-8.33797538164571#41.1900478845226#substation#220000;60000#50#Subestação de Urrô#REFER######SRID=4326;POINT(-8.33797538164571 41.1900478845226)
285#-8.85828740888072#38.572967560903#substation#400000;150000#50#Subestação de Palmela#######SRID=4326;POINT(-8.85828740888072 38.572967560903)
287#-8.3900636058321#41.4028996746253#substation#400000;150000;60000##Subestação de Riba de Ave#Redes Energéticas Nacionais######SRID=4326;POINT(-8.3900636058321 41.4028996746253)
289#-8.20808063500761#41.8681954599106#substation#400000#50########SRID=4326;POINT(-8.20808063500761 41.8681954599106)
291#-8.45827442879866#41.0701532551865#substation#220000#50########SRID=4326;POINT(-8.45827442879866 41.0701532551865)
292#-7.69586598592345#40.9360795676463#substation#220000#50########SRID=4326;POINT(-7.69586598592345 40.9360795676463)
293#-8.55477554069595#40.7860689727614#substation#220000;60000#50#Subestação de Estarreja#######SRID=4326;POINT(-8.55477554069595 40.7860689727614)
297#-6.57025590196336#41.3384390318719#substation#220000#50########SRID=4326;POINT(-6.57025590196336 41.3384390318719)
298#-7.66234520471607#41.1019404412613#substation#400000;220000#50#Subestação de Armamar#######SRID=4326;POINT(-7.66234520471607 41.1019404412613)
299#-7.62166959906207#41.4725825163395#substation#220000#50#Subestação de Vila Pouca de Aguiar#######SRID=4326;POINT(-7.62166959906207 41.4725825163395)
300#-8.26188357796443#41.0938863000707#substation#220000#50########SRID=4326;POINT(-8.26188357796443 41.0938863000707)
301#-7.41798310636712#40.6331322564901#substation#220000#50########SRID=4326;POINT(-7.41798310636712 40.6331322564901)
302#-8.17020573026365#40.391783141622#substation#220000#50########SRID=4326;POINT(-8.17020573026365 40.391783141622)
303#-7.65543518610485#40.5738782840116#substation#220000#50########SRID=4326;POINT(-7.65543518610485 40.5738782840116)
304#-9.16625980438171#38.7802671329372#substation#220000#50########SRID=4326;POINT(-9.16625980438171 38.7802671329372)
