v_id#lon#lat#typ#voltage#frequency#name#operator#ref#source#n_gen#capacity#net_capacity#wkt_srid_4326
23#-149.611707011996#61.5239071325466#station##########SRID=4326;POINT(-149.611707011996 61.5239071325466)
42#-149.916198650507#61.3076750653399#station###West terminal Substation#######SRID=4326;POINT(-149.916198650507 61.3076750653399)
70#-151.036879729818#61.186164231619#substation##########SRID=4326;POINT(-151.036879729818 61.186164231619)
41#-150.031772694335#61.248801241922#station###Point McKenzie Substation#######SRID=4326;POINT(-150.031772694335 61.248801241922)
