v_id#lon#lat#typ#voltage#frequency#name#operator#ref#source#n_gen#capacity#net_capacity#wkt_srid_4326
886#-8.40369582481532#43.303381147808#sub_station##########SRID=4326;POINT(-8.40369582481532 43.303381147808)
887#-8.40595158432527#43.3038866774614#sub_station##########SRID=4326;POINT(-8.40595158432527 43.3038866774614)
888#-8.31347083430892#43.4975621759721#sub_station##########SRID=4326;POINT(-8.31347083430892 43.4975621759721)
890#-8.30532491131252#43.5197369713656#sub_station##########SRID=4326;POINT(-8.30532491131252 43.5197369713656)
891#-8.30689408845082#43.5126996623978#sub_station##########SRID=4326;POINT(-8.30689408845082 43.5126996623978)
898#-8.15171856728285#43.5889372819895#sub_station##########SRID=4326;POINT(-8.15171856728285 43.5889372819895)
883#-8.43420377967388#42.9021412550445#sub_station##########SRID=4326;POINT(-8.43420377967388 42.9021412550445)
884#-8.4302048393551#42.9084953416057#sub_station##########SRID=4326;POINT(-8.4302048393551 42.9084953416057)
3#-4.0754965439297#40.7407312468017#substation##########SRID=4326;POINT(-4.0754965439297 40.7407312468017)
4#-4.06651599620282#40.7422062853996#substation##########SRID=4326;POINT(-4.06651599620282 40.7422062853996)
15#-2.49961366169682#41.7747070683495#substation##########SRID=4326;POINT(-2.49961366169682 41.7747070683495)
28#-4.95276501959452#42.3627822434248#sub_station##########SRID=4326;POINT(-4.95276501959452 42.3627822434248)
29#-4.93257089200752#42.3630734338446#sub_station##########SRID=4326;POINT(-4.93257089200752 42.3630734338446)
34#2.2716623854273#41.6708507347646#sub_station##########SRID=4326;POINT(2.2716623854273 41.6708507347646)
60#2.08985154659059#41.4477995694198#substation##########SRID=4326;POINT(2.08985154659059 41.4477995694198)
61#2.08732494502248#41.4587074401096#substation##########SRID=4326;POINT(2.08732494502248 41.4587074401096)
62#2.07070817839142#41.4476060511008#substation##########SRID=4326;POINT(2.07070817839142 41.4476060511008)
64#-8.43507074375459#43.369532970592#station##########SRID=4326;POINT(-8.43507074375459 43.369532970592)
71#-5.82918126354931#43.3822638506797#substation##########SRID=4326;POINT(-5.82918126354931 43.3822638506797)
181#-1.88674093371519#39.0262397578168#substation##########SRID=4326;POINT(-1.88674093371519 39.0262397578168)
192#-1.8844468161426#39.0292165698389#substation##########SRID=4326;POINT(-1.8844468161426 39.0292165698389)
308#-1.84692265958895#38.9816561920557#substation##########SRID=4326;POINT(-1.84692265958895 38.9816561920557)
309#-1.84465567113794#38.9773235778566#substation##########SRID=4326;POINT(-1.84465567113794 38.9773235778566)
310#-1.84307679219457#38.9774582886304#substation##########SRID=4326;POINT(-1.84307679219457 38.9774582886304)
311#-1.84153043226449#38.9776330840321#substation##########SRID=4326;POINT(-1.84153043226449 38.9776330840321)
312#-1.83959492215333#38.9779870730785#substation##########SRID=4326;POINT(-1.83959492215333 38.9779870730785)
321#-1.84702282174313#38.9796947712674#substation##########SRID=4326;POINT(-1.84702282174313 38.9796947712674)
337#-1.85947652585299#38.9756351671237#substation##########SRID=4326;POINT(-1.85947652585299 38.9756351671237)
584#-1.92914428973454#38.9954559688031#sub_station##########SRID=4326;POINT(-1.92914428973454 38.9954559688031)
585#-1.92684612974317#38.9988271271468#sub_station##########SRID=4326;POINT(-1.92684612974317 38.9988271271468)
590#-1.92407662372223#39.0100872667094#sub_station##########SRID=4326;POINT(-1.92407662372223 39.0100872667094)
591#-1.92292686999009#39.0050600692292#sub_station##########SRID=4326;POINT(-1.92292686999009 39.0050600692292)
592#-1.92133119255091#39.0060951630634#sub_station##########SRID=4326;POINT(-1.92133119255091 39.0060951630634)
638#-1.90419196575061#38.9510254890382#sub_station##########SRID=4326;POINT(-1.90419196575061 38.9510254890382)
647#-1.91070079897322#38.9784490928135#substation##########SRID=4326;POINT(-1.91070079897322 38.9784490928135)
669#-1.84975055610335#39.018631035298#substation##########SRID=4326;POINT(-1.84975055610335 39.018631035298)
678#-1.84049368659509#38.9969393485279#substation##########SRID=4326;POINT(-1.84049368659509 38.9969393485279)
791#-8.47694921415343#43.3500669414643#sub_station##########SRID=4326;POINT(-8.47694921415343 43.3500669414643)
795#-8.33669264372952#43.3118609773542#sub_station##########SRID=4326;POINT(-8.33669264372952 43.3118609773542)
808#-4.01844139613177#40.7338376349403#substation##########SRID=4326;POINT(-4.01844139613177 40.7338376349403)
857#-3.9997384719164#40.7310276559605#substation##########SRID=4326;POINT(-3.9997384719164 40.7310276559605)
858#-3.99520018310103#40.7326983416328#substation##########SRID=4326;POINT(-3.99520018310103 40.7326983416328)
860#0.109364226455262#38.7608035522328#sub_station##########SRID=4326;POINT(0.109364226455262 38.7608035522328)
863#-8.37838947477791#43.1502074433137#sub_station##########SRID=4326;POINT(-8.37838947477791 43.1502074433137)
875#-8.45337454648922#43.3264679859772#substation##50########SRID=4326;POINT(-8.45337454648922 43.3264679859772)
876#-8.06711774910726#43.1604871628923#sub_station##########SRID=4326;POINT(-8.06711774910726 43.1604871628923)
877#-8.06607085247515#43.2157076641017#sub_station##########SRID=4326;POINT(-8.06607085247515 43.2157076641017)
878#-8.19880789515028#43.1206889832142#sub_station##########SRID=4326;POINT(-8.19880789515028 43.1206889832142)
900#-4.12345391385617#40.7079118940493#sub_station##########SRID=4326;POINT(-4.12345391385617 40.7079118940493)
913#-6.71850243538117#41.1021017279008#substation##########SRID=4326;POINT(-6.71850243538117 41.1021017279008)
914#-6.72777906782568#41.1012363529762#substation##########SRID=4326;POINT(-6.72777906782568 41.1012363529762)
916#-6.69401939130166#41.0895424520996#substation##########SRID=4326;POINT(-6.69401939130166 41.0895424520996)
