l_id#v_id_1#v_id_2#voltage#cables#wires#frequency#name#operator#ref#length_m#r_ohmkm#x_ohmkm#c_nfkm#i_th_max_a#from_relation#wkt_srid_4326#type
78#628#529#400000#3##60####132335.403732556#####''#SRID=4326;LINESTRING(-99.0411256318655 23.8665251413024,-99.5353535416201 24.966534185824)#line
101#627#636#230000#3##60####86122.0185711965#####''#SRID=4326;LINESTRING(-100.989868090363 22.3288208454837,-101.103684394062 23.0984121832273)#line
160#566#673########222.763818744109#####''#SRID=4326;LINESTRING(-115.630076114515 32.5970592217418,-115.629292493238 32.6013330211323)#line
169#175#177##6##60####17286.8378101694#####''#SRID=4326;LINESTRING(-110.886363538288 29.1759553760542,-110.834118543088 29.0343219217255)#line
436#143#222#230000#6##60####27170.5281123429#####''#SRID=4326;LINESTRING(-98.2764310295907 25.9781578527329,-98.3930423678744 26.0962681546499)#line
198#208#3288#400000#3##60####32618.4132272845#####''#SRID=4326;LINESTRING(-97.9768868013452 18.8479069065263,-97.7749914080357 18.9457130159259)#line
231#197#243#230000#3##60####78597.0567465257#####''#SRID=4326;LINESTRING(-96.4118058356142 19.7223805587616,-96.2369228096745 19.1507063113374)#line
492#242#243#230000#######13028.9046054045#####''#SRID=4326;LINESTRING(-96.1461803975192 19.0861515262511,-96.2369228096745 19.1507063113374)#line
499#242#243########12503.9945809179#####''#SRID=4326;LINESTRING(-96.1461803975192 19.0861515262511,-96.2369228096745 19.1507063113374)#line
266#117#3319#230000#######29143.0309763124#####''#SRID=4326;LINESTRING(-115.459260992013 32.6050382314092,-115.225913219931 32.3977157124221)#line
302#129#130########16441.6523819267#####''#SRID=4326;LINESTRING(-111.004499161554 29.2013064434657,-111.097213840323 29.097215271483)#line
964#384#390#230000#3##60####10781.3354089656#####''#SRID=4326;LINESTRING(-107.339795365065 24.7322202920992,-107.361645443986 24.8299239008267)#line
312#249#548#400000#3##60####159044.881216307#####''#SRID=4326;LINESTRING(-100.700156889896 28.4654990344295,-100.454719511309 27.0962573609737)#line
333#434#564#230000;115000#12######11031.2470705573#####''#SRID=4326;LINESTRING(-86.9657647042392 20.7758833132918,-87.0329679074257 20.6962045635843)#line
1097#443#444#230000#3##60####5257.68831598983#####''#SRID=4326;LINESTRING(-100.073776265769 20.462935884935,-100.12108553456 20.4582238220837)#line
483#357#295#400000#3##60####62983.8426683234#####''#SRID=4326;LINESTRING(-99.2752590249099 20.0566604507832,-98.8669552606918 19.6639997018865)#line
4462#243#2446#230000#3##60####6817.83158001744#####''#SRID=4326;LINESTRING(-96.2369228096745 19.1507063113374,-96.2776580599271 19.104617322825)#line
6729#2220#2221#230000#3##60####257.665551794458#####''#SRID=4326;LINESTRING(-108.892072211423 25.8335078685308,-108.890978063407 25.8356301896207)#line
338#94#249#400000#3##60####198199.425162592#####''#SRID=4326;LINESTRING(-101.503734903657 26.9266086009923,-100.700156889896 28.4654990344295)#line
367#153#3304#230000#3##60####12034.3893015245#####''#SRID=4326;LINESTRING(-98.0857373513915 19.3949566164046,-98.0465358051103 19.498382413326)#line
485#197#243#230000#3##60####78374.0266626835#####''#SRID=4326;LINESTRING(-96.4118058356142 19.7223805587616,-96.2369228096745 19.1507063113374)#line
371#113#351#400000#3##60####221714.029792005#####''#SRID=4326;LINESTRING(-98.1379219548414 19.0820522887838,-96.390892593747 18.2544789122599)#line
1211#470#3336#230000#3##60####25416.6224034282#####''#SRID=4326;LINESTRING(-103.218977712427 25.5660788704699,-103.473697367944 25.5955783424482)#line
381#376#508#230000#3##60####141369.477528643#####''#SRID=4326;LINESTRING(-109.373985802444 27.070088563526,-109.019716839645 25.9765998348787)#line
393#205#294#230000#6##60####14121.2068464578#####''#SRID=4326;LINESTRING(-98.9046110465467 19.5072183426132,-98.977743340003 19.6186713586445)#line
417#302#3299########335.055652997578#####''#SRID=4326;LINESTRING(-98.2475635741063 19.1221760577785,-98.2424050483895 19.1226323433346)#line
468#319#320##6######38722.5218193827#####''#SRID=4326;LINESTRING(-98.3013626151304 19.9808314839461,-98.5915579668753 19.7664814522428)#line
3943#448#2366#230000#3######4513.61289868205#####''#SRID=4326;LINESTRING(-105.996117109251 28.6130242742422,-106.00961804537 28.5758311201689)#line
4041#338#2377########6268.62325231015#####''#SRID=4326;LINESTRING(-100.273281138091 25.6128631672543,-100.235377834429 25.5756890598558)#line
397#208#299#400000#3##60####116267.32211441#####''#SRID=4326;LINESTRING(-97.9768868013452 18.8479069065263,-98.9976851838395 18.8476513594912)#line
407#210#296#230000#6##60####3513.07192086343#####''#SRID=4326;LINESTRING(-99.0597660993448 19.3649664295708,-99.0929955742102 19.3812525516647)#line
480#354#557#400000#6##60####153704.705526682#####''#SRID=4326;LINESTRING(-96.3535307571598 18.2180586710265,-95.0587121229737 17.7611451541129)#line
2292#265#769#230000#6##60####24632.1644018845#####''#SRID=4326;LINESTRING(-99.2906241509058 20.0530523538778,-99.2797270708594 19.8557619958135)#line
515#624#315#400000#3##60####198992.305923672#####''#SRID=4326;LINESTRING(-98.0049256206713 22.2232444820874,-97.504225413752 20.5094791375668)#line
662#411#688#230000#3##60####106182.187148284#####''#SRID=4326;LINESTRING(-105.195716517223 20.7223664717328,-104.936405664592 21.5813459974861)#line
2298#398#553#230000#3##60####11554.0500594218#####''#SRID=4326;LINESTRING(-110.298617476252 31.0043665408579,-110.413952721641 31.0166498827265)#line
2299#177#655#230000#3##60####11506.372640521#####''#SRID=4326;LINESTRING(-110.834118543088 29.0343219217255,-110.829340791226 28.9302665776599)#line
