l_id#v_id_1#v_id_2#voltage#cables#wires#frequency#name#operator#ref#length_m#r_ohmkm#x_ohmkm#c_nfkm#i_th_max_a#from_relation#wkt_srid_4326#type
1257#389#433#275000#6#2##中沢線3,4号線###1674.67304194807#####''#SRID=4326;LINESTRING(139.353666282665 35.9154556290268,139.370593965715 35.9289437962235)#line
554#596#511#275000#6#2###東京電力##22791.2997094834#####''#SRID=4326;LINESTRING(140.069533443173 35.781277765022,139.910369544348 35.9310394183269)#line
581#200#241#275000#####東京電力##9292.47067739241#####''#SRID=4326;LINESTRING(141.033474042263 37.4259762872331,140.960853858081 37.3591206766011)#line
601#241#302#500000####福島東幹線2#東京電力##32929.8026915897#####''#SRID=4326;LINESTRING(140.960853858081 37.3591206766011,140.722563899189 37.1420072012019)#line
616#627#981#500000####新榛名線#東京電力##67545.81910491#####''#SRID=4326;LINESTRING(138.832905459006 36.5478610986277,138.936971578149 36.0307753936476)#line
919#241#302#500000####福島東幹線2#東京電力##32756.9811745633#####''#SRID=4326;LINESTRING(140.960853858081 37.3591206766011,140.722563899189 37.1420072012019)#line
1261#399#433#500000#6#4##新坂戸線 (Shin Sakado Sen)#東京電力#新坂戸線#6574.26211656818#####''#SRID=4326;LINESTRING(139.436364859773 35.9621323769203,139.370593965715 35.9289437962235)#line
1190#497#507#500000#6###新秦野線 (Shin Hatano Sen)#東京電力#新秦野線#25465.586947428#####''#SRID=4326;LINESTRING(139.225830244516 35.4004728474873,138.962980741197 35.3723701041444)#line
628#597#302#500000#6##50#福島幹線#東京電力#福島幹線#88752.5951758814#####''#SRID=4326;LINESTRING(140.152615471746 36.5225786589341,140.722563899189 37.1420072012019)#line
629#241#8590#500000#####東京電力##8206.50631403981#####''#SRID=4326;LINESTRING(140.960853858081 37.3591206766011,141.022651912021 37.3168771306771)#line
876#200#241#500000#####東京電力##12251.8554420649#####''#SRID=4326;LINESTRING(141.033474042263 37.4259762872331,140.960853858081 37.3591206766011)#line
920#302#1380#500000#####東京電力##29781.7445839981#####''#SRID=4326;LINESTRING(140.722563899189 37.1420072012019,140.805760023948 37.3811623076134)#line
944#320#597#275000####那珂線 (Naka Sen)#東京電力#那珂線#27475.3385162828#####''#SRID=4326;LINESTRING(140.445604123935 36.4793184406724,140.152615471746 36.5225786589341)#line
981#218#477#500000#####TEPCO##11047.6684276542#####''#SRID=4326;LINESTRING(139.917496439419 36.6554535897577,139.832440190913 36.7128366539388)#line
1034#377#8579#500000#6####中部電力##10917.5959554106#####''#SRID=4326;LINESTRING(137.708513299949 35.0716953339829,137.729094582007 35.1622693918136)#line
1083#473#511#275000#12####東京電力##8199.11933475189#####''#SRID=4326;LINESTRING(139.87035388721 35.8698531922826,139.910369544348 35.9310394183269)#line
4240#834#1551#220000#6#2#60##九州電力##4508.27274569855#####''#SRID=4326;LINESTRING(130.804293164516 33.8101273164088,130.762809999071 33.8348655908642)#line
1366#415#420#500000#6#4##新筑波線 (Shin Tsukuba Sen)#東京電力#新筑波線#9144.84667210146#####''#SRID=4326;LINESTRING(139.903400368529 36.1671203120418,139.832455354645 36.1068549118249)#line
1461#8579#1145#500000####南信幹線#中部電力株式会社#南信幹線#69561.8551842243#####''#SRID=4326;LINESTRING(137.729094582007 35.1622693918136,137.997000430173 35.7100133120658)#line
1473#445#566#500000#####関西電力##23883.3415756826#####''#SRID=4326;LINESTRING(135.714827216924 34.7348639565926,135.897552767553 34.8656337968054)#line
1500#657#455#275000####西部西濃線 (Seibu Seinō Sen)#中部電力株式会社#西部西濃線#31628.2311932834#####''#SRID=4326;LINESTRING(136.514434672863 35.1931666144764,136.645249856063 35.4269452568343)#line
1580#8579#667#500000#6###豊根幹線#中部電力#豊根幹線#42934.8483037441#####''#SRID=4326;LINESTRING(137.729094582007 35.1622693918136,137.298008421291 35.2103954993078)#line
1669#627#628#500000#####東京電力##1897.54661926685#####''#SRID=4326;LINESTRING(138.832905459006 36.5478610986277,138.815159233982 36.5622937255915)#line
4262#1311#1308#275000#####中部電力株式会社##22010.6092180663#####''#SRID=4326;LINESTRING(136.370064415396 34.4458416232771,136.538658006828 34.5457662136819)#line
1699#629#1389#275000#6##50##東北電力##91400.8862442626#####''#SRID=4326;LINESTRING(139.246033532708 37.7276524731121,140.116579878361 37.85843029461)#line
1711#389#433#275000#6#1##中沢線1,2号線###1530.67365593395#####''#SRID=4326;LINESTRING(139.353666282665 35.9154556290268,139.370593965715 35.9289437962235)#line
1714#629#1872#275000#6##50##東北電力##29197.6174346563#####''#SRID=4326;LINESTRING(139.246033532708 37.7276524731121,139.411938527155 37.8895063676148)#line
1765#643#644#275000#6###渥美田原線#中部電力株式会社##26785.0577844346#####''#SRID=4326;LINESTRING(137.069102650035 34.6545289178686,137.307293459297 34.6584625327242)#line
1804#657#658#500000#####中部電力株式会社##5845.10569125129#####''#SRID=4326;LINESTRING(136.514434672863 35.1931666144764,136.451065148369 35.2033462475437)#line
1811#259#358#275000#####関西電力##12796.4536963648#####''#SRID=4326;LINESTRING(135.374892561426 34.7858199923908,135.339861717946 34.8763002971666)#line
1837#657#663#275000#####中部電力株式会社##17589.7280967426#####''#SRID=4326;LINESTRING(136.514434672863 35.1931666144764,136.615102613504 35.0836436219296)#line
14511#79#6129#275000#####中部電力株式会社##779.409358965036#####''#SRID=4326;LINESTRING(137.218634578323 35.040584227887,137.228972043798 35.0408794746441)#line
15960#1381#7098#275000#######213.695524518387#####''#SRID=4326;LINESTRING(137.064501114197 35.0731657233119,137.067598057338 35.0708395654763)#line
