v_id#lon#lat#typ#voltage#frequency#name#operator#ref#source#n_gen#capacity#net_capacity#wkt_srid_4326
645#153.004387896756#-27.5307877200188#substation##########SRID=4326;POINT(153.004387896756 -27.5307877200188)
1131#148.42813642835#-23.1293189405478#station##########SRID=4326;POINT(148.42813642835 -23.1293189405478)
1132#149.014170106351#-21.1596243538672#station##########SRID=4326;POINT(149.014170106351 -21.1596243538672)
646#144.296391425684#-38.0375226263092#station###Moorabool Terminal Station#######SRID=4326;POINT(144.296391425684 -38.0375226263092)
649#152.923170520397#-26.4334781264716#station##########SRID=4326;POINT(152.923170520397 -26.4334781264716)
427#175.573875425212#-40.2314581818479#substation#33000;11000##Feilding zone substation#Powerco######SRID=4326;POINT(175.573875425212 -40.2314581818479)
26#174.736715928055#-36.8987893385398#sub_station##########SRID=4326;POINT(174.736715928055 -36.8987893385398)
48#144.971442332317#-37.7894962927025#sub_station##########SRID=4326;POINT(144.971442332317 -37.7894962927025)
49#174.883373354205#-36.9613886597415#substation##########SRID=4326;POINT(174.883373354205 -36.9613886597415)
254#119.740794940875#-23.3426845506536#substation##########SRID=4326;POINT(119.740794940875 -23.3426845506536)
138#174.288361829017#-38.9938137913178#sub_station##########SRID=4326;POINT(174.288361829017 -38.9938137913178)
256#119.740627045748#-23.3514405569256#sub_station##########SRID=4326;POINT(119.740627045748 -23.3514405569256)
142#171.137219675022#-44.7319939648387#sub_station##########SRID=4326;POINT(171.137219675022 -44.7319939648387)
151#168.322064325614#-46.3029223628886#sub_station##########SRID=4326;POINT(168.322064325614 -46.3029223628886)
169#175.664930199102#-39.8877378830198#sub_station##########SRID=4326;POINT(175.664930199102 -39.8877378830198)
173#174.27945413466#-39.0355447312643#sub_station##########SRID=4326;POINT(174.27945413466 -39.0355447312643)
181#174.289264815541#-39.4156028569141#sub_station##########SRID=4326;POINT(174.289264815541 -39.4156028569141)
188#174.341655551057#-39.3352985422173#sub_station##########SRID=4326;POINT(174.341655551057 -39.3352985422173)
197#173.809477766396#-39.2786932810624#sub_station##########SRID=4326;POINT(173.809477766396 -39.2786932810624)
220#171.72967809834#-43.2131776853614#station##########SRID=4326;POINT(171.72967809834 -43.2131776853614)
241#145.754677769155#-23.5362993625233#sub_station###Supply#######SRID=4326;POINT(145.754677769155 -23.5362993625233)
251#144.989244875124#-37.806549468106#sub_station##########SRID=4326;POINT(144.989244875124 -37.806549468106)
287#151.098592889147#-33.6910679530646#substation#####4526#####SRID=4326;POINT(151.098592889147 -33.6910679530646)
288#144.994399947213#-37.7903742322538#sub_station####CitiPower######SRID=4326;POINT(144.994399947213 -37.7903742322538)
299#151.071993953247#-33.7247539889414#substation#####5321#####SRID=4326;POINT(151.071993953247 -33.7247539889414)
300#151.075029899582#-33.725056954364#substation####4492######SRID=4326;POINT(151.075029899582 -33.725056954364)
304#145.141338007057#-37.7281664411523#sub_station##########SRID=4326;POINT(145.141338007057 -37.7281664411523)
305#145.136904731298#-37.7234102855335#substation##########SRID=4326;POINT(145.136904731298 -37.7234102855335)
309#175.403426846971#-40.5491528739262#sub_station##########SRID=4326;POINT(175.403426846971 -40.5491528739262)
314#174.757881763285#-41.2940420332295#substation##########SRID=4326;POINT(174.757881763285 -41.2940420332295)
347#138.321880923753#-35.4661600313342#sub_station##########SRID=4326;POINT(138.321880923753 -35.4661600313342)
350#152.928720017363#-29.7540513341226#substation#66000#50#Five Mile switching station#Essential Energy######SRID=4326;POINT(152.928720017363 -29.7540513341226)
354#152.958505906397#-30.6203821903901#substation##########SRID=4326;POINT(152.958505906397 -30.6203821903901)
355#152.930137558882#-30.6563693244224#substation##########SRID=4326;POINT(152.930137558882 -30.6563693244224)
357#149.135209671684#-35.206754553129#substation##########SRID=4326;POINT(149.135209671684 -35.206754553129)
379#119.525730626177#-20.3392325690012#substation##########SRID=4326;POINT(119.525730626177 -20.3392325690012)
380#149.114149568164#-35.1839198400929#substation##########SRID=4326;POINT(149.114149568164 -35.1839198400929)
384#115.802861931734#-32.0571710041168#station##########SRID=4326;POINT(115.802861931734 -32.0571710041168)
385#116.001968476326#-31.9058776631575#substation##########SRID=4326;POINT(116.001968476326 -31.9058776631575)
389#151.717707620807#-32.870011772787#substation##########SRID=4326;POINT(151.717707620807 -32.870011772787)
390#151.327654848851#-32.7121189616802#substation##########SRID=4326;POINT(151.327654848851 -32.7121189616802)
393#168.911620835572#-46.1150111819356#substation#110000;33000##Gore substation#Transpower New Zealand######SRID=4326;POINT(168.911620835572 -46.1150111819356)
397#149.404050656712#-22.820794524149#station##########SRID=4326;POINT(149.404050656712 -22.820794524149)
406#135.804764086736#-34.6998412881268#station##########SRID=4326;POINT(135.804764086736 -34.6998412881268)
408#175.603181758187#-40.3245776372399#substation#33000;11000##Milson zone substation#Powerco######SRID=4326;POINT(175.603181758187 -40.3245776372399)
409#146.987287003198#-6.68143153223879#station##########SRID=4326;POINT(146.987287003198 -6.68143153223879)
482#145.170999487653#-37.7484848500612#station###SP AusNet Templestowe Terminal Station#######SRID=4326;POINT(145.170999487653 -37.7484848500612)
411#145.031325020112#-35.5571913633558#station##########SRID=4326;POINT(145.031325020112 -35.5571913633558)
413#151.288897017248#-23.960625323179#station##########SRID=4326;POINT(151.288897017248 -23.960625323179)
414#151.819514149204#-24.9013422192264#station###Gin Gin terminal station#######SRID=4326;POINT(151.819514149204 -24.9013422192264)
416#150.843302117622#-27.921013211069#substation###Bulli Creek substation#Powerlink######SRID=4326;POINT(150.843302117622 -27.921013211069)
