v_id#lon#lat#typ#voltage#frequency#name#operator#ref#source#n_gen#capacity#wkt_srid_4326
496#4.53677974707796#51.3280652111682#sub_station#########SRID=4326;POINT(4.53677974707796 51.3280652111682)
497#5.37347096133544#50.9271582678795#substation#70000##OS Godsheide######SRID=4326;POINT(5.37347096133544 50.9271582678795)
363#4.24593228581818#50.8120541915888#substation#11000####19074####SRID=4326;POINT(4.24593228581818 50.8120541915888)
406#4.49483874238342#51.1215759400893#substation#15000####10####SRID=4326;POINT(4.49483874238342 51.1215759400893)
407#4.49714884996806#51.122341692328#substation#15000####12####SRID=4326;POINT(4.49714884996806 51.122341692328)
410#4.13056345050928#50.9892983894185#substation#15000####Lange Weverstraat 79####SRID=4326;POINT(4.13056345050928 50.9892983894185)
412#4.12763018161204#50.9860442878124#substation#15000####68 Romestraat####SRID=4326;POINT(4.12763018161204 50.9860442878124)
443#4.93784641555378#50.2536117746918#substation###Dinant######SRID=4326;POINT(4.93784641555378 50.2536117746918)
444#5.85739948247239#50.3763290839849#sub_station#70000##Trois-Ponts######SRID=4326;POINT(5.85739948247239 50.3763290839849)
446#5.44971756000937#50.6580706809444#sub_station#########SRID=4326;POINT(5.44971756000937 50.6580706809444)
449#5.2221300357136#51.2018579526835#substation#150000########SRID=4326;POINT(5.2221300357136 51.2018579526835)
454#4.29765233320645#50.2471748251544#sub_station###Clermont######SRID=4326;POINT(4.29765233320645 50.2471748251544)
460#4.46990707722729#51.1759380142552#substation#150000;70000##Elia Mortsel######SRID=4326;POINT(4.46990707722729 51.1759380142552)
461#4.50860715496218#51.1177208752652#substation#380000;150000##Elia Lint#Elia#####SRID=4326;POINT(4.50860715496218 51.1177208752652)
462#4.30726662346843#51.3012026961625#substation#150000##Elia Lillo######SRID=4326;POINT(4.30726662346843 51.3012026961625)
463#4.38647416272729#51.2879039132659#substation#150000;70000##Have7######SRID=4326;POINT(4.38647416272729 51.2879039132659)
465#4.27870580550703#51.2695030081757#substation#150000##Elia Ketenisse######SRID=4326;POINT(4.27870580550703 51.2695030081757)
466#4.32832076133533#51.2312688912752#substation#150000##Elia Zwijndrecht######SRID=4326;POINT(4.32832076133533 51.2312688912752)
467#4.31252776221471#51.2987466309866#substation#150000########SRID=4326;POINT(4.31252776221471 51.2987466309866)
470#5.51151036264996#50.9358483833236#substation#150000########SRID=4326;POINT(5.51151036264996 50.9358483833236)
471#5.50950907599123#50.9272022493#substation#150000########SRID=4326;POINT(5.50950907599123 50.9272022493)
472#4.55665250907846#51.1339666347622#substation#150000;70000########SRID=4326;POINT(4.55665250907846 51.1339666347622)
473#4.47641323792259#51.0823175959897#substation#150000########SRID=4326;POINT(4.47641323792259 51.0823175959897)
474#4.58130467754712#51.2086490183942#substation#150000########SRID=4326;POINT(4.58130467754712 51.2086490183942)
475#4.23163828087368#50.8809862420776#substation#380000##380kV Bruegel######SRID=4326;POINT(4.23163828087368 50.8809862420776)
477#4.36694090953248#50.6861636348352#sub_station#150000##'150kV Braine-L''Alleud'######SRID=4326;POINT(4.36694090953248 50.6861636348352)
478#4.36711888529341#50.5922606509104#sub_station#150000##150kV Nivelles######SRID=4326;POINT(4.36711888529341 50.5922606509104)
480#4.48807282688319#50.6526548997881#sub_station#150000##150kV Baisy-Thy######SRID=4326;POINT(4.48807282688319 50.6526548997881)
481#5.51601754527153#50.2897603197407#sub_station###Soy######SRID=4326;POINT(5.51601754527153 50.2897603197407)
482#4.13341637635341#50.6001449031763#sub_station#70000##70kV Braine-le-Comte######SRID=4326;POINT(4.13341637635341 50.6001449031763)
483#4.39323991016329#51.1235776935216#substation#70000########SRID=4326;POINT(4.39323991016329 51.1235776935216)
484#4.62935471788558#51.1957972602874#substation#380000;150000###Elia Massenhoven#####SRID=4326;POINT(4.62935471788558 51.1957972602874)
485#4.11401974335163#50.5873691693811#sub_station#70000##70kV Braine-le-Comte SNCB######SRID=4326;POINT(4.11401974335163 50.5873691693811)
487#4.22245867862344#50.6046595629452#sub_station#70000##70kV Ronquières######SRID=4326;POINT(4.22245867862344 50.6046595629452)
488#4.50741636858032#51.3751952852594#substation#70000########SRID=4326;POINT(4.50741636858032 51.3751952852594)
489#4.57197244868699#51.3022484737125#substation#150000;70000##Elia Sint job######SRID=4326;POINT(4.57197244868699 51.3022484737125)
493#4.43864291847942#50.9443164331724#substation#########SRID=4326;POINT(4.43864291847942 50.9443164331724)
498#5.3163052334315#50.9340417381363#substation#70000########SRID=4326;POINT(5.3163052334315 50.9340417381363)
499#4.07753322482435#51.0172812361506#substation#150000########SRID=4326;POINT(4.07753322482435 51.0172812361506)
501#5.61242461100765#50.6485706426394#sub_station#150000;70000########SRID=4326;POINT(5.61242461100765 50.6485706426394)
502#5.5232077295015#50.6547267578595#sub_station#########SRID=4326;POINT(5.5232077295015 50.6547267578595)
503#5.5312121180748#50.6433648828959#substation#########SRID=4326;POINT(5.5312121180748 50.6433648828959)
504#3.46920856895573#50.7825759276572#substation#380000##380kV Avelgem#Elia#####SRID=4326;POINT(3.46920856895573 50.7825759276572)
507#4.79881742059409#51.1565218193926#sub_station#########SRID=4326;POINT(4.79881742059409 51.1565218193926)
509#3.77564231238798#51.132037500161#substation#380000;150000##380/150kV Rodenhuize######SRID=4326;POINT(3.77564231238798 51.132037500161)
510#3.72731157766206#51.1067770649551#substation#150000########SRID=4326;POINT(3.72731157766206 51.1067770649551)
511#3.74395690315711#51.1146036429154#substation#150000########SRID=4326;POINT(3.74395690315711 51.1146036429154)
