v_id#lon#lat#typ#voltage#frequency#name#operator#ref#source#n_gen#capacity#wkt_srid_4326
475#4.23163828087368#50.8809862420776#substation#380000##380kV Bruegel######SRID=4326;POINT(4.23163828087368 50.8809862420776)
461#4.50860715496218#51.1177208752652#substation#380000;150000##Elia Lint#Elia#####SRID=4326;POINT(4.50860715496218 51.1177208752652)
1007#5.49635859298013#50.602722886139#sub_station#220000########SRID=4326;POINT(5.49635859298013 50.602722886139)
2452#5.41411612382634#50.5823304768161#joint#220000;220000;220000########SRID=4326;POINT(5.41411612382634 50.5823304768161)
2535#5.60185773000033#50.6065647903789#joint#70000;220000;220000;70000########SRID=4326;POINT(5.60185773000033 50.6065647903789)
833#5.79579597076392#49.5667157283337#substation#380000;220000##Aubange#Elia#####SRID=4326;POINT(5.79579597076392 49.5667157283337)
1010#5.52164215561712#50.6147618469119#sub_station#220000;70000########SRID=4326;POINT(5.52164215561712 50.6147618469119)
2499#4.92197122081255#50.5104583661653#joint#380000;380000;380000########SRID=4326;POINT(4.92197122081255 50.5104583661653)
2601#5.52201133529748#50.6350205624752#joint#220000;70000########SRID=4326;POINT(5.52201133529748 50.6350205624752)
537#4.34658888022188#50.3119597024459#sub_station#########SRID=4326;POINT(4.34658888022188 50.3119597024459)
834#5.50653754512999#49.5494274876121#sub_station###Rouvroy######SRID=4326;POINT(5.50653754512999 49.5494274876121)
559#5.56146932090379#50.8019189203483#substation#150000########SRID=4326;POINT(5.56146932090379 50.8019189203483)
662#4.33222285829852#50.4825412089969#substation#380000;150000;70000##Gouy#Elia#####SRID=4326;POINT(4.33222285829852 50.4825412089969)
3152#5.49128035259005#50.6032267508009#merge#220000##Centrale TGV Seraing#SPE#####SRID=4326;POINT(5.49128035259005 50.6032267508009)
3363#4.21754762575561#50.8046035845959#joint#380000;230;230########SRID=4326;POINT(4.21754762575561 50.8046035845959)
2469#4.23215662093621#51.0175489722465#joint#380000;380000;380000########SRID=4326;POINT(4.23215662093621 51.0175489722465)
2492#3.60535398733832#51.1152302688784#joint#380000;380000;380000#50##Elia#####SRID=4326;POINT(3.60535398733832 51.1152302688784)
465#4.27870580550703#51.2695030081757#substation#150000##Elia Ketenisse######SRID=4326;POINT(4.27870580550703 51.2695030081757)
2455#4.23090553724001#51.0226406548214#joint#380000;380000;380000########SRID=4326;POINT(4.23090553724001 51.0226406548214)
2556#4.54402644492302#50.4575720386681#joint#380000;380000;150000########SRID=4326;POINT(4.54402644492302 50.4575720386681)
567#4.24682259024338#51.1540442547811#substation#380000##Elia Mercator#Elia#####SRID=4326;POINT(4.24682259024338 51.1540442547811)
827#5.75990167092668#49.5411030395304#substation#225000###RTE#####SRID=4326;POINT(5.75990167092668 49.5411030395304)
649#5.51423823726367#49.5512980116124#sub_station###Saint-Mard######SRID=4326;POINT(5.51423823726367 49.5512980116124)
660#5.77421805040063#51.1210355262594#substation#380000##Van Eyck#Elia#####SRID=4326;POINT(5.77421805040063 51.1210355262594)
504#3.46920856895573#50.7825759276572#substation#380000##380kV Avelgem#Elia#####SRID=4326;POINT(3.46920856895573 50.7825759276572)
2546#5.53587494524577#50.5821842825139#joint#220000;220000;220000########SRID=4326;POINT(5.53587494524577 50.5821842825139)
2603#5.79828604497176#50.1499683542572#joint#380000;220000;220000;380000;220000#50#######SRID=4326;POINT(5.79828604497176 50.1499683542572)
513#5.2870613109904#50.5120346115309#substation#380000;150000##Gramme#Elia#####SRID=4326;POINT(5.2870613109904 50.5120346115309)
2454#5.466369327273#50.5910981678086#joint#220000;70000########SRID=4326;POINT(5.466369327273 50.5910981678086)
3340#5.54387514503192#50.2105606223845#joint#70000;220000;220000#50#######SRID=4326;POINT(5.54387514503192 50.2105606223845)
2628#5.58665266583826#49.5471707776455#joint#220000;220000;220000#50;50#######SRID=4326;POINT(5.58665266583826 49.5471707776455)
529#5.47173207237108#50.5403276815258#sub_station#380000;220000;70000##Rimière######SRID=4326;POINT(5.47173207237108 50.5403276815258)
3155#4.42386725062077#50.9420314225798#merge#150000;380000;150000###Elia#####SRID=4326;POINT(4.42386725062077 50.9420314225798)
2402#4.27223199289676#51.3494848689851#joint#150000;380000;150000;380000#50;50;50##Elia#####SRID=4326;POINT(4.27223199289676 51.3494848689851)
552#4.24829679364474#51.3696336564913#substation#380000;150000##Elia Zandvliet#Elia#ZVL####SRID=4326;POINT(4.24829679364474 51.3696336564913)
3335#5.69457361580889#50.7462449330824#joint#220000;220000;220000;220000;150000;220000########SRID=4326;POINT(5.69457361580889 50.7462449330824)
3346#4.42235136030837#51.1123065128612#joint#380000;380000;230;380000########SRID=4326;POINT(4.42235136030837 51.1123065128612)
481#5.51601754527153#50.2897603197407#sub_station###Soy######SRID=4326;POINT(5.51601754527153 50.2897603197407)
2468#4.23050219367744#51.022845768322#joint#380000;380000;380000########SRID=4326;POINT(4.23050219367744 51.022845768322)
2417#4.23544391588692#51.023397140556#joint#380000;380000;380000#50#######SRID=4326;POINT(4.23544391588692 51.023397140556)
2553#4.40785244797086#50.2345676865742#joint#220000;150000;150000#50##Elia#####SRID=4326;POINT(4.40785244797086 50.2345676865742)
2572#5.53290547424258#50.6259929859448#joint#70000;220000########SRID=4326;POINT(5.53290547424258 50.6259929859448)
509#3.77564231238798#51.132037500161#substation#380000;150000##380/150kV Rodenhuize######SRID=4326;POINT(3.77564231238798 51.132037500161)
2436#4.22979845348387#51.0265384471587#joint#380000;380000;380000########SRID=4326;POINT(4.22979845348387 51.0265384471587)
612#5.4714231475304#50.5950347987623#sub_station#########SRID=4326;POINT(5.4714231475304 50.5950347987623)
3149#5.86064902304593#50.3852519645867#merge###Coo - Trois-Ponts######SRID=4326;POINT(5.86064902304593 50.3852519645867)
624#5.75524459831885#49.693541823374#sub_station###Heinsch######SRID=4326;POINT(5.75524459831885 49.693541823374)
626#5.79542293082761#50.1500191281091#sub_station#220000;70000##Mont-lez-Houffalize######SRID=4326;POINT(5.79542293082761 50.1500191281091)
987#4.18622445281972#51.1387908988055#substation#150000########SRID=4326;POINT(4.18622445281972 51.1387908988055)
3153#4.24404188694449#51.2279351960638#merge#150000###ELIA#####SRID=4326;POINT(4.24404188694449 51.2279351960638)
2428#4.2452048301011#51.1503091933503#joint#380000;380000;380000#50##Elia#####SRID=4326;POINT(4.2452048301011 51.1503091933503)
