l_id#v_id_1#v_id_2#voltage#cables#wires#frequency#name#operator#ref#length_m#r_ohmkm#x_ohmkm#c_nfkm#i_th_max_a#from_relation#wkt_srid_4326#type
44050#14048#2379#220000;220000;220000;220000;220000#6;6;3;3;6######127738.19416179#####''#SRID=4326;LINESTRING(31.2251080478736 29.2714342223958,31.3577911744068 30.0420129435524)#line
44052#1045#14100#400000;400000;400000;400000;400000#3;3;3;3;3######135121.154689188#####''#SRID=4326;LINESTRING(27.4548026994024 -26.2178124142047,27.0288654939504 -26.7396577771693)#line
44720#1432#1429#275000#3######66747.6812076637#####''#SRID=4326;LINESTRING(31.1264377738234 -24.027834308464,31.053583548481 -24.598293340267)#line
44928#16401#1988#220000;220000;220000#3;3;3#1#####703.410380470977#####''#SRID=4326;LINESTRING(15.0429833032036 -22.4568768239076,15.0403034398059 -22.4640528375668)#line
44054#1603#1378#220000;220000#6;6######62480.3415306459#####''#SRID=4326;LINESTRING(31.2051819027212 30.1455919702102,30.9136279486159 30.4651705753647)#line
44268#16338#956##6;6;6######2540.07856565383#####''#SRID=4326;LINESTRING(28.1149292101801 -26.3320344958118,28.1159814701899 -26.3077113715596)#line
44057#14651#2000#220000;220000#3;3######10187.9456002295#####''#SRID=4326;LINESTRING(6.21398686948587 36.517292801767,6.3110358883625 36.4928882166099)#line
44062#2084#4270#90000;225000###50####151035.196168665#####''#SRID=4326;LINESTRING(-6.65215329532497 4.97210660276649,-6.6226620459343 5.77545823023448)#line
44093#3895#777#225000#3;3;3######53568.1971880488#####''#SRID=4326;LINESTRING(-5.21147374985388 34.5866918546799,-4.71177527102666 34.4904960594974)#line
27791#720#9527#225000#3######8667.75917873431#####''#SRID=4326;LINESTRING(-7.4289763958876 33.6343992929442,-7.42751996176002 33.558065224135)#line
44063#2683#4436#220000;220000#6;8;6;3##50;50####308108.469032796#####''#SRID=4326;LINESTRING(13.4248836500158 -8.92678957866771,13.2564584642249 -8.97052210655188)#line
44277#1301#16946##3;3;6;3#1;1;1;1#50;50;50;50####5780.10523615089#####''#SRID=4326;LINESTRING(-3.93193063012468 5.35876047260156,-3.9318148940972 5.31228459703628)#line
1877#1259#1420#220000#6######6897.53496131987#####''#SRID=4326;LINESTRING(32.0862984262076 29.8025224452649,32.1454762804212 29.7962281095465)#line
44094#1967#4744#220000;220000;220000;220000#6;3;3;6######25426.1081221095#####''#SRID=4326;LINESTRING(-0.472122698550349 35.7210107047386,-0.259728909950665 35.7720220080319)#line
44101#16138#2293########15938.6222888219#####''#SRID=4326;LINESTRING(5.99838308646414 31.8780663252274,6.05068426136991 31.7883973579693)#line
44103#1625#4739#60000;220000#3;3######19129.8760067542#####''#SRID=4326;LINESTRING(-1.32530726164295 34.8993969718737,-1.40799077208419 35.0366247823425)#line
44107#1649#16851#220000;220000;220000#6;6;6######30878.6270977705#####''#SRID=4326;LINESTRING(29.8530120383086 31.0840989452947,29.6620644367878 31.0432297249639)#line
44108#1037#1251#220000;220000;220000;220000;220000#3;6;6;3;6######24783.2499852751#####''#SRID=4326;LINESTRING(31.179344190702 30.0501215677589,31.1117811923127 29.9797859080534)#line
44488#864#1457#132000;132000;132000#6;3;3#1;1;1###Eskom##16100.9948285726#####''#SRID=4326;LINESTRING(18.8060108689371 -33.8180571885367,18.6866926476889 -33.9050645998517)#line
44110#1166#14050#220000;220000;220000;220000#6;3;3;3;3###Ligne électrique de haute tension###30014.0676918093#####''#SRID=4326;LINESTRING(3.38457944419086 36.7270621070865,3.13928193582728 36.597839518693)#line
44114#14097#1358#220000;220000;220000;220000#6;3;3;6######42687.9677773386#####''#SRID=4326;LINESTRING(30.4286713606315 31.0853276875863,30.6527260022841 30.8811166685338)#line
44115#620#645#400000;400000;400000;400000;400000#3;3;3;3;3######441679.742162245#####''#SRID=4326;LINESTRING(18.2890931021556 -26.423032231618,20.7936612240053 -29.4936203264495)#line
44117#1528#14010#225000;225000;225000;225000#3;3;6;3######114172.557377661#####''#SRID=4326;LINESTRING(-2.94680382625479 35.0737379522681,-1.91737093955569 34.7051160297748)#line
44119#3413#1136#220000;220000;220000;220000#3;3;6;3######45789.7932117998#####''#SRID=4326;LINESTRING(-1.41229608849935 35.2181605534597,-1.86272011461819 35.0864740682529)#line
31480#9497#9498#225000#3######208.420051295008#####''#SRID=4326;LINESTRING(-8.4859297618803 33.1090878603746,-8.48388322000002 33.1082992811595)#line
39458#14620#14621#275000#3######414.931918510198#####''#SRID=4326;LINESTRING(27.1849230428302 -25.6363331882919,27.1879868732917 -25.6334401725848)#line
44116#1133#1537#400000;400000;400000;400000#6;6;3;3######206044.279780494#####''#SRID=4326;LINESTRING(-5.66077816496691 35.6468242190285,-5.59560007092353 34.0975614463249)#line
44133#1166#2540########19966.887718795#####''#SRID=4326;LINESTRING(3.38457944419086 36.7270621070865,3.5933737029594 36.7153571506695)#line
44292#14055#9496#225000;225000;225000#3;6;3######19957.881546886#####''#SRID=4326;LINESTRING(-8.63218466998461 33.1100929780083,-8.48705696789881 33.108608468262)#line
44121#1771#2174#220000;220000;220000;220000#3;3;3;3####Botswana Power##75912.3706202483#####''#SRID=4326;LINESTRING(27.3026042428574 -21.9441209382087,27.0378855688451 -22.5212389751954)#line
44122#1660#11219#400000;400000#6;6######41676.4132244016#####''#SRID=4326;LINESTRING(30.3898838350949 -29.7300447495846,30.6210254440543 -29.7426369930986)#line
44124#2538#2544#220000;220000;220000#3;3;3######111289.265955032#####''#SRID=4326;LINESTRING(26.7525084668175 -11.0256395826612,27.4159154192244 -11.6488074934683)#line
44131#1624#1537#400000;400000;400000;400000;400000;400000;400000;400000;400000;400000#6;6;6;3;3;6;6;6;3;3######521996.446745427#####''#SRID=4326;LINESTRING(-0.900940430874304 35.0892082357821,-5.59560007092353 34.0975614463249)#line
44212#14055#1656#225000;225000;225000#3;6;3######18962.1442783797#####''#SRID=4326;LINESTRING(-8.63218466998461 33.1100929780083,-8.51077303127608 33.1003278723425)#line
32348#1996#10596#220000#######637.930652658058#####''#SRID=4326;LINESTRING(26.7488868333808 -11.0113220566646,26.7457079509018 -11.0184119680768)#line
44132#1628#1967#220000;220000;220000#3;3;6;6;3;3######34175.2817986486#####''#SRID=4326;LINESTRING(-0.148277918081209 35.7853255406957,-0.472122698550349 35.7210107047386)#line
44148#2383#14048#220000;220000;220000;220000#6;6;3;3######107326.911926165#####''#SRID=4326;LINESTRING(31.3636223101639 29.9726440061846,31.2251080478736 29.2714342223958)#line
44321#1245#4304#220000;220000;220000;220000#6;6;3;3######7276.09535131064#####''#SRID=4326;LINESTRING(31.0167032305541 27.205942843247,31.0020579890572 27.1813669230937)#line
44199#11756#1133#60000;225000#3;3######46295.7248120211#####''#SRID=4326;LINESTRING(-5.94374682533115 35.534691430775,-5.66077816496691 35.6468242190285)#line
32392#8800#12352#225000#######260.673334244294#####''#SRID=4326;LINESTRING(-7.91413294942267 31.7535779316893,-7.91557034370879 31.7515555274186)#line
44126#2861#14086#220000;220000;220000;220000#6;3;6;3;6######264088.176693327#####''#SRID=4326;LINESTRING(14.4431390013654 27.0452110034906,14.6148708370364 29.0024750654771)#line
44127#3979#4645#220000#6;6;3######16377.0159109464#####''#SRID=4326;LINESTRING(6.30462383478136 35.4879263767374,6.17654795109875 35.567621030208)#line
44129#4070#2174#220000;220000#3;3######2445.56663906707#####''#SRID=4326;LINESTRING(27.0521572408517 -22.522904746247,27.0378855688451 -22.5212389751954)#line
33796#10019#14518#220000#6######868.463912237016#####''#SRID=4326;LINESTRING(13.7889935451695 32.7223333515724,13.7813101243853 32.7259464479097)#line
