v_id#lon#lat#typ#voltage#frequency#name#operator#ref#source#n_gen#capacity#wkt_srid_4326
2133#140.508259005112#41.1540464475272#substation#########SRID=4326;POINT(140.508259005112 41.1540464475272)
43#134.636627630942#33.827758182014#substation###阿南周波数変換所######SRID=4326;POINT(134.636627630942 33.827758182014)
67#134.137674306558#35.4519282938043#substation###新鳥取変電所######SRID=4326;POINT(134.137674306558 35.4519282938043)
78#136.964156522005#34.8409254007672#substation#########SRID=4326;POINT(136.964156522005 34.8409254007672)
79#137.218634578323#35.040584227887#substation#275000#60#東豊田変電所#中部電力株式会社#####SRID=4326;POINT(137.218634578323 35.040584227887)
81#130.583373812897#33.4793420616982#substation#########SRID=4326;POINT(130.583373812897 33.4793420616982)
100#130.365198151488#32.0669059836315#substation#220000#60#######SRID=4326;POINT(130.365198151488 32.0669059836315)
114#137.554636299634#36.8555735069978#substation#275000########SRID=4326;POINT(137.554636299634 36.8555735069978)
141#139.962162234991#35.7113708197009#substation###葛飾変電所#東京電力#####SRID=4326;POINT(139.962162234991 35.7113708197009)
146#138.801723010983#36.6219799965558#substation#500000#50#西群馬開閉所#東京電力#西群馬####SRID=4326;POINT(138.801723010983 36.6219799965558)
158#139.465646160804#35.891229173901#substation#275000#50#南川越変電所 (Minamikawagoe Hendensho)#電源開発株式会社#南川越####SRID=4326;POINT(139.465646160804 35.891229173901)
175#139.500334630423#35.5971063950669#substation#########SRID=4326;POINT(139.500334630423 35.5971063950669)
181#139.483747267293#35.5357972051748#substation#66000########SRID=4326;POINT(139.483747267293 35.5357972051748)
183#139.54892101087#35.5549381556927#substation###荏田変電所#東京電力#####SRID=4326;POINT(139.54892101087 35.5549381556927)
188#139.469378748025#35.6119744704671#substation###黒川変電所#東京電力#黒川####SRID=4326;POINT(139.469378748025 35.6119744704671)
189#139.457154403163#35.6047826506478#substation#275000##西東京変電所#電源開発#####SRID=4326;POINT(139.457154403163 35.6047826506478)
195#133.862513017726#34.3021762820046#substation#500000########SRID=4326;POINT(133.862513017726 34.3021762820046)
200#141.033474042263#37.4259762872331#plant###福島第一 原子力発電所#Tōkyō Denryoku Kabushiki-kaisha#####SRID=4326;POINT(141.033474042263 37.4259762872331)
201#140.907657779789#38.319052632151#substation#275000#50#仙台変電所#東北電力#仙台####SRID=4326;POINT(140.907657779789 38.319052632151)
203#140.476692260796#37.7948004181273#substation#25000#50#######SRID=4326;POINT(140.476692260796 37.7948004181273)
218#139.917496439419#36.6554535897577#substation##50#新栃木変電所#TEPCO#新栃木####SRID=4326;POINT(139.917496439419 36.6554535897577)
219#140.518187779937#36.4632904563134#substation#########SRID=4326;POINT(140.518187779937 36.4632904563134)
223#140.457996432304#35.8654316758417#substation#500000#50#新佐原変電所#Tepco#新佐原####SRID=4326;POINT(140.457996432304 35.8654316758417)
231#140.848709303836#38.6049907165989#substation#500000##宮城変電所#東北電力#宮城####SRID=4326;POINT(140.848709303836 38.6049907165989)
236#133.954095437481#34.1648710593019#substation#500000##讃岐変電所######SRID=4326;POINT(133.954095437481 34.1648710593019)
241#140.960853858081#37.3591206766011#substation#500000#50#新福島変電所#東京電力#新福島####SRID=4326;POINT(140.960853858081 37.3591206766011)
243#131.511888523839#33.1882117977812#substation#220000;66000#60##九州電力#####SRID=4326;POINT(131.511888523839 33.1882117977812)
244#140.422769978615#37.6764029448807#substation#275000#50#福島変電所#東北電力#福島####SRID=4326;POINT(140.422769978615 37.6764029448807)
246#135.471347992818#34.4679650941959#substation#275000#60#南大阪変電所 (Minamiōsaka Hendensho)#関西電力#南大阪####SRID=4326;POINT(135.471347992818 34.4679650941959)
252#135.586835736386#34.4026686281836#substation#275000#60#金剛開閉所 (Kongō Kaiheisho)#関西電力#金剛####SRID=4326;POINT(135.586835736386 34.4026686281836)
253#135.502066441192#34.2138847316854#substation#500000########SRID=4326;POINT(135.502066441192 34.2138847316854)
255#135.245726759518#34.7334580713613#plant#275000##新神戸変電所#関西電力#新神戸####SRID=4326;POINT(135.245726759518 34.7334580713613)
259#135.374892561426#34.7858199923908#substation#275000;154000;77000##伊丹変電所 (Itami Hendensho)#関西電力#伊丹####SRID=4326;POINT(135.374892561426 34.7858199923908)
266#139.502906785357#35.6544636079834#substation###北多摩変電所#東京電力#####SRID=4326;POINT(139.502906785357 35.6544636079834)
275#139.367395080454#35.534310812614#substation#275000##北相模変電所 (Kita Sagami Hendensho)#東京電力#####SRID=4326;POINT(139.367395080454 35.534310812614)
277#139.573513683068#35.536640812627#substation#66000##平台変電所#東京電力#####SRID=4326;POINT(139.573513683068 35.536640812627)
283#139.602920843634#35.5358505545484#substation#154000#50#港北変電所#東京電力#####SRID=4326;POINT(139.602920843634 35.5358505545484)
298#140.426478914534#37.3054867704077#substation#275000#50#須賀川変電所 (Sukagawa Hendensho)#東北電力#須賀川####SRID=4326;POINT(140.426478914534 37.3054867704077)
302#140.722563899189#37.1420072012019#substation#500000#50#新いわき#東京電力#####SRID=4326;POINT(140.722563899189 37.1420072012019)
312#139.690705798185#36.0260751826281#substation#275000##北東京変電所 (Kita Tōkyō Hendensho)#東京電力#北東京####SRID=4326;POINT(139.690705798185 36.0260751826281)
320#140.445604123935#36.4793184406724#substation#275000#50#那珂変電所 (Naka Hendensho)#東京電力#那珂####SRID=4326;POINT(140.445604123935 36.4793184406724)
332#139.550312198137#35.7951721629528#substation###新座変電所#東京電力#####SRID=4326;POINT(139.550312198137 35.7951721629528)
353#139.316886178023#35.7947318073262#substation#275000##青梅変電所##青梅####SRID=4326;POINT(139.316886178023 35.7947318073262)
