v_id#lon#lat#typ#voltage#frequency#name#operator#ref#source#n_gen#capacity#net_capacity#wkt_srid_4326
1100#-46.5882596226135#-23.6547036341717#substation##########SRID=4326;POINT(-46.5882596226135 -23.6547036341717)
1312#-57.7285941098742#-25.308209730443#substation##########SRID=4326;POINT(-57.7285941098742 -25.308209730443)
1313#-47.0533036279079#-22.8594005933012#sub_station####CPFL######SRID=4326;POINT(-47.0533036279079 -22.8594005933012)
1317#-67.8350278211683#-16.2860740051386#substation####TDE######SRID=4326;POINT(-67.8350278211683 -16.2860740051386)
1543#-43.4730861035829#-22.8614266384005#substation##########SRID=4326;POINT(-43.4730861035829 -22.8614266384005)
575#-48.5413093451648#-17.986822151503#substation###Subestação de Corumbá I#######SRID=4326;POINT(-48.5413093451648 -17.986822151503)
6#-52.3907311149181#-27.2829147346307#plant###Usina Hidrelétrica de Itá#######SRID=4326;POINT(-52.3907311149181 -27.2829147346307)
7#-45.2618166333227#-18.2137343857942#plant###Usina de Três Marias#CEMIG######SRID=4326;POINT(-45.2618166333227 -18.2137343857942)
93#-58.3987031711505#-34.7405028708915#station##########SRID=4326;POINT(-58.3987031711505 -34.7405028708915)
121#-70.7250141363001#-34.1838212738548#substation##########SRID=4326;POINT(-70.7250141363001 -34.1838212738548)
144#-52.3175612689014#4.90159912214257#substation###902 BCL#######SRID=4326;POINT(-52.3175612689014 4.90159912214257)
157#-52.3199240177617#4.92722128218427#substation###544 Simoguy#######SRID=4326;POINT(-52.3199240177617 4.92722128218427)
174#-55.7889104212042#-14.8725601825366#substation###Subestação Manso#Furnas######SRID=4326;POINT(-55.7889104212042 -14.8725601825366)
181#-72.1754601350142#-36.7986743716604#station##########SRID=4326;POINT(-72.1754601350142 -36.7986743716604)
185#-70.826686358472#-33.1187709306698#station##########SRID=4326;POINT(-70.826686358472 -33.1187709306698)
223#-60.1432633431032#-33.3652601914968#substation##########SRID=4326;POINT(-60.1432633431032 -33.3652601914968)
236#-66.2929290047194#-17.7316766914871#sub_station##########SRID=4326;POINT(-66.2929290047194 -17.7316766914871)
249#-58.5147011864844#-34.4997995904297#substation##########SRID=4326;POINT(-58.5147011864844 -34.4997995904297)
253#-63.2050940034047#-17.7846889541143#station####CDE######SRID=4326;POINT(-63.2050940034047 -17.7846889541143)
278#-38.1924445548838#-7.61465422055227#substation##########SRID=4326;POINT(-38.1924445548838 -7.61465422055227)
279#-38.2103799585204#-7.62129205382145#substation##########SRID=4326;POINT(-38.2103799585204 -7.62129205382145)
280#-38.2554142105124#-7.63655707707728#substation##########SRID=4326;POINT(-38.2554142105124 -7.63655707707728)
281#-38.1881444094503#-7.61263587146586#substation##########SRID=4326;POINT(-38.1881444094503 -7.61263587146586)
282#-38.2042409617003#-7.61804126462497#substation##########SRID=4326;POINT(-38.2042409617003 -7.61804126462497)
283#-38.2154332514882#-7.62530649066216#substation##########SRID=4326;POINT(-38.2154332514882 -7.62530649066216)
284#-38.2249229643181#-7.62859239409445#substation##########SRID=4326;POINT(-38.2249229643181 -7.62859239409445)
285#-38.2286293233488#-7.63976303043064#substation##########SRID=4326;POINT(-38.2286293233488 -7.63976303043064)
287#-38.2322016537392#-7.62867225979788#substation##########SRID=4326;POINT(-38.2322016537392 -7.62867225979788)
288#-38.2052832769244#-7.65321961637376#substation##########SRID=4326;POINT(-38.2052832769244 -7.65321961637376)
289#-38.2325393304545#-7.63453126328028#substation##########SRID=4326;POINT(-38.2325393304545 -7.63453126328028)
290#-38.2027458057414#-7.64953512777283#substation##########SRID=4326;POINT(-38.2027458057414 -7.64953512777283)
291#-38.2034539476799#-7.65763234252392#substation##########SRID=4326;POINT(-38.2034539476799 -7.65763234252392)
292#-38.1909763483834#-7.63433983749201#substation##########SRID=4326;POINT(-38.1909763483834 -7.63433983749201)
293#-38.2440406407001#-7.63045841629943#substation##########SRID=4326;POINT(-38.2440406407001 -7.63045841629943)
294#-38.2497590463043#-7.63385067743708#substation##########SRID=4326;POINT(-38.2497590463043 -7.63385067743708)
296#-38.2024881689179#-7.66181621713185#substation##########SRID=4326;POINT(-38.2024881689179 -7.66181621713185)
297#-38.2724615396591#-7.61380531840214#substation##########SRID=4326;POINT(-38.2724615396591 -7.61380531840214)
299#-38.2241074737032#-7.59583364603833#substation##########SRID=4326;POINT(-38.2241074737032 -7.59583364603833)
300#-38.3213476777578#-7.55141532459434#substation##########SRID=4326;POINT(-38.3213476777578 -7.55141532459434)
301#-38.3120994320763#-7.54433711081607#substation##########SRID=4326;POINT(-38.3120994320763 -7.54433711081607)
302#-38.2424263681346#-7.58777515449868#substation##########SRID=4326;POINT(-38.2424263681346 -7.58777515449868)
303#-38.2446311931679#-7.59018666279922#substation##########SRID=4326;POINT(-38.2446311931679 -7.59018666279922)
304#-38.3275114680798#-7.55119759130068#substation##########SRID=4326;POINT(-38.3275114680798 -7.55119759130068)
305#-38.3782476865062#-7.6857822934727#substation##########SRID=4326;POINT(-38.3782476865062 -7.6857822934727)
306#-38.1987226109099#-7.64064535784974#substation##########SRID=4326;POINT(-38.1987226109099 -7.64064535784974)
307#-38.1812029475868#-7.63062874228379#substation##########SRID=4326;POINT(-38.1812029475868 -7.63062874228379)
308#-38.3699972894423#-7.68769613827781#substation##########SRID=4326;POINT(-38.3699972894423 -7.68769613827781)
315#-38.2414985881091#-7.58360337883794#substation##########SRID=4326;POINT(-38.2414985881091 -7.58360337883794)
317#-46.5904217046004#-23.2086525291966#station##########SRID=4326;POINT(-46.5904217046004 -23.2086525291966)
