v_id#lon#lat#typ#voltage#frequency#name#operator#ref#source#n_gen#capacity#net_capacity#wkt_srid_4326
3675#10.3325543081786#46.804925231788#merge#380000;220000##Pradella#######SRID=4326;POINT(10.3325543081786 46.804925231788)
4046#8.0558258841559#47.542184970777#joint#380000;220000;380000;380000;220000#50;50;50########SRID=4326;POINT(8.0558258841559 47.542184970777)
438#7.15266009092044#46.9495007545602#substation##########SRID=4326;POINT(7.15266009092044 46.9495007545602)
3586#7.64648754619917#46.6891309488229#joint##########SRID=4326;POINT(7.64648754619917 46.6891309488229)
2399#9.46352765803036#46.7084951730897#joint#220000;380000;220000;380000#50##Swissgrid######SRID=4326;POINT(9.46352765803036 46.7084951730897)
292#9.48432266862797#47.1734508472573#station###Unterwerk Buchs#######SRID=4326;POINT(9.48432266862797 47.1734508472573)
4066#7.59509684621793#47.516698126757#joint#220000#50;50########SRID=4326;POINT(7.59509684621793 47.516698126757)
1761#6.46240721075477#46.5479189748153#joint#380000;380000;132000;380000;132000#50;50;16.7;50;16.7########SRID=4326;POINT(6.46240721075477 46.5479189748153)
2414#9.03244079572053#46.2380696407095#joint#220000#########SRID=4326;POINT(9.03244079572053 46.2380696407095)
2448#8.01679816930967#46.3283130435534#joint#220000;220000#########SRID=4326;POINT(8.01679816930967 46.3283130435534)
3476#6.61407139714018#46.5572122677484#joint#220000;220000#50;50########SRID=4326;POINT(6.61407139714018 46.5572122677484)
1339#6.57493296802096#46.6805508435874#joint#220000;132000#50;16.7########SRID=4326;POINT(6.57493296802096 46.6805508435874)
349#7.97118993980236#47.5457755963774#substation###Münchwilen#######SRID=4326;POINT(7.97118993980236 47.5457755963774)
4041#7.63261797880688#47.2365849437847#joint#16000;220000#50##ATEL######SRID=4326;POINT(7.63261797880688 47.2365849437847)
2185#7.31067007404219#47.2058386639125#joint#220000;66000#50;16.7##SBB######SRID=4326;POINT(7.31067007404219 47.2058386639125)
286#6.97450651909895#46.2662952773873#substation###St.Triphon#######SRID=4326;POINT(6.97450651909895 46.2662952773873)
2419#9.03947343658531#46.2196741412406#joint#220000;132000#16.7##SBB######SRID=4326;POINT(9.03947343658531 46.2196741412406)
2500#10.1372172290622#46.2362443859029#joint#23000;150000;23000;150000#50;50;50########SRID=4326;POINT(10.1372172290622 46.2362443859029)
230#7.28195236214664#46.9724662900216#substation#220000#50#Mühleberg/Ost#BKW######SRID=4326;POINT(7.28195236214664 46.9724662900216)
4171#8.30630544349562#47.1210558582583#joint#380000;220000#50;50;50########SRID=4326;POINT(8.30630544349562 47.1210558582583)
785#8.71840042724651#46.133041129941#substation###Verbano#######SRID=4326;POINT(8.71840042724651 46.133041129941)
3701#10.0615353793462#46.3480050013561#merge#380000##Robbia#######SRID=4326;POINT(10.0615353793462 46.3480050013561)
786#8.30762105740823#46.6169476649899#station###WKW Handeck 1#######SRID=4326;POINT(8.30762105740823 46.6169476649899)
4135#9.0608797089559#46.7563630068927#joint#380000;220000#50##Swissgrid######SRID=4326;POINT(9.0608797089559 46.7563630068927)
307#6.05718032207458#46.2318543626663#substation##########SRID=4326;POINT(6.05718032207458 46.2318543626663)
2364#9.46563753113817#46.7015498744061#joint#380000;380000;380000#50;50;50#Albulaleitung#######SRID=4326;POINT(9.46563753113817 46.7015498744061)
4232#9.50858192162855#46.860544675639#joint#60000;380000;220000#50;50##ewz######SRID=4326;POINT(9.50858192162855 46.860544675639)
335#8.76754615479067#46.6754371750862#substation###Sedrun#######SRID=4326;POINT(8.76754615479067 46.6754371750862)
2479#6.96639954489317#46.0658895428161#joint#132000;220000;220000;132000#16.7;50;16.7########SRID=4326;POINT(6.96639954489317 46.0658895428161)
4228#8.95755966634008#47.2260602561864#joint#220000#50########SRID=4326;POINT(8.95755966634008 47.2260602561864)
3685#8.55458613105014#47.2876953330858#merge####EKZ######SRID=4326;POINT(8.55458613105014 47.2876953330858)
1582#8.18114081828903#47.406253436945#joint#220000;132000;220000;132000#50;16.7;50;16.7########SRID=4326;POINT(8.18114081828903 47.406253436945)
4332#7.22657552402595#47.3419795460227#joint#380000;380000#########SRID=4326;POINT(7.22657552402595 47.3419795460227)
3705#9.65922914982528#46.3758059035572#merge##########SRID=4326;POINT(9.65922914982528 46.3758059035572)
1669#8.55272219820044#46.6243977522091#joint#220000;220000;220000;0#50;50;50########SRID=4326;POINT(8.55272219820044 46.6243977522091)
805#7.27327717883316#46.4915745067104#substation###Gstaad#######SRID=4326;POINT(7.27327717883316 46.4915745067104)
2444#8.91333757394401#46.1712912408491#joint#380000;220000;220000;380000;220000#50;50;50#Centrale Verbano - Avegno#######SRID=4326;POINT(8.91333757394401 46.1712912408491)
1335#8.16357534088641#47.5539240413145#joint#380000;220000;380000;220000;380000#50;50;50########SRID=4326;POINT(8.16357534088641 47.5539240413145)
4402#8.39356717101145#47.1221935178112#joint#380000#50##SBB######SRID=4326;POINT(8.39356717101145 47.1221935178112)
1408#7.96839999607327#47.361620544894#joint#220000;380000;380000;220000#50;50;50########SRID=4326;POINT(7.96839999607327 47.361620544894)
3474#6.61389245273558#46.557660289847#joint#220000;380000#50;50########SRID=4326;POINT(6.61389245273558 46.557660289847)
511#8.35871960399072#47.4174622549282#substation##########SRID=4326;POINT(8.35871960399072 47.4174622549282)
1821#7.94799162029101#47.3185267364422#joint#220000;132000;220000;132000;220000#50;16.7;50;16.7;50########SRID=4326;POINT(7.94799162029101 47.3185267364422)
526#9.53946618604592#46.9774178048789#substation##50#Unterwerk Sarelli#######SRID=4326;POINT(9.53946618604592 46.9774178048789)
2085#7.91480192481475#47.3011145544226#joint#132000;132000#50;16.7;16.7########SRID=4326;POINT(7.91480192481475 47.3011145544226)
3445#6.61421584623786#46.5574036334928#joint#220000;220000#50;50########SRID=4326;POINT(6.61421584623786 46.5574036334928)
1425#9.56241815709348#46.6652415577155#joint#220000;66000;60000;66000;380000#50;16.7########SRID=4326;POINT(9.56241815709348 46.6652415577155)
3086#9.06962341280316#47.2715190934039#joint#220000#50########SRID=4326;POINT(9.06962341280316 47.2715190934039)
4096#6.6392696452135#46.7587207006393#joint#220000;132000;132000#50;16.7;50########SRID=4326;POINT(6.6392696452135 46.7587207006393)
1833#8.21309299462987#47.4068937532234#joint#132000;220000;132000;220000#16.7;50;16.7;50##SBB#16.7#####SRID=4326;POINT(8.21309299462987 47.4068937532234)
2455#8.64643265200922#46.4107826766328#joint#220000;220000#50########SRID=4326;POINT(8.64643265200922 46.4107826766328)
2482#8.07290559448285#46.1896634566563#joint#220000;220000#########SRID=4326;POINT(8.07290559448285 46.1896634566563)
660#8.75664264594681#47.3306541755603#substation#220000##Aathal#######SRID=4326;POINT(8.75664264594681 47.3306541755603)
504#8.98626513075095#47.1908730210028#substation##########SRID=4326;POINT(8.98626513075095 47.1908730210028)
1565#7.66587669346008#47.5123899616014#joint#380000;220000;380000;220000;220000#50;50;50########SRID=4326;POINT(7.66587669346008 47.5123899616014)
3702#9.46668366493633#46.7045147982642#merge#380000;220000;60000##Schaltanlage Sils i. D.#######SRID=4326;POINT(9.46668366493633 46.7045147982642)
779#7.27746082885474#46.9696824182951#substation##########SRID=4326;POINT(7.27746082885474 46.9696824182951)
2404#9.40187888519556#46.7862852718013#joint#220000;220000;220000#50;50;50##Swissgrid######SRID=4326;POINT(9.40187888519556 46.7862852718013)
288#6.11575630268117#46.2345920675485#substation##########SRID=4326;POINT(6.11575630268117 46.2345920675485)
738#8.72403990603487#47.3891666057226#substation##########SRID=4326;POINT(8.72403990603487 47.3891666057226)
1375#6.93884048961778#46.4080303598213#joint#380000#50########SRID=4326;POINT(6.93884048961778 46.4080303598213)
385#6.19600933596196#46.3667603880761#substation##########SRID=4326;POINT(6.19600933596196 46.3667603880761)
2396#7.22517633047419#46.0799289796969#joint#220000#50########SRID=4326;POINT(7.22517633047419 46.0799289796969)
505#9.5152920733446#46.3356192544086#sub_station####Elektrizitätswerk der Stadt Zürich######SRID=4326;POINT(9.5152920733446 46.3356192544086)
2278#7.65766106119764#47.0713275788591#joint#220000#########SRID=4326;POINT(7.65766106119764 47.0713275788591)
2429#9.1899882285647#46.7696835511324#joint#380000;220000;380000;220000;220000#50;50;50##Swissgrid######SRID=4326;POINT(9.1899882285647 46.7696835511324)
4243#6.93879717130107#46.4068124860656#joint#220000;132000#50;16.7##SBB#LT 131#####SRID=4326;POINT(6.93879717130107 46.4068124860656)
219#8.45181394930833#47.4528354904495#substation###Regensdorf#EKZ######SRID=4326;POINT(8.45181394930833 47.4528354904495)
296#8.84923133802993#46.1942041499082#substation##########SRID=4326;POINT(8.84923133802993 46.1942041499082)
686#8.91223499069414#46.1620272442356#substation###Magadino#######SRID=4326;POINT(8.91223499069414 46.1620272442356)
282#6.46936855125439#46.5416905066971#substation###Vaux#######SRID=4326;POINT(6.46936855125439 46.5416905066971)
428#8.97433891102082#47.2201217912871#substation#380000;220000##Grynau#######SRID=4326;POINT(8.97433891102082 47.2201217912871)
684#8.93159180443048#47.4975424591972#station###wittenwil#######SRID=4326;POINT(8.93159180443048 47.4975424591972)
1823#7.94227851474706#47.3157664885306#joint#220000;132000;220000;132000#50;16.7;50;16.7########SRID=4326;POINT(7.94227851474706 47.3157664885306)
338#7.62635182194417#47.2273892939945#substation####BKW######SRID=4326;POINT(7.62635182194417 47.2273892939945)
3690#8.69755525538085#47.5340916536308#merge##########SRID=4326;POINT(8.69755525538085 47.5340916536308)
1437#7.1916630618326#46.964326549635#joint#220000;220000;220000#50;50;50########SRID=4326;POINT(7.1916630618326 46.964326549635)
2468#8.31996780976978#46.5038361669265#joint#220000;220000#########SRID=4326;POINT(8.31996780976978 46.5038361669265)
4111#8.81891788846406#47.1763785069139#joint#380000;220000#########SRID=4326;POINT(8.81891788846406 47.1763785069139)
3657#9.43391573129925#46.5303136584357#merge##########SRID=4326;POINT(9.43391573129925 46.5303136584357)
350#7.67260591702883#47.5200900951811#substation#220000##Lachmatt#######SRID=4326;POINT(7.67260591702883 47.5200900951811)
3700#6.02690330826304#46.1905948856197#merge#400000;225000;150000;400000;225000;225000;400000;400000;132000;132000;225000;132000;132000;132000;132000;400000;132000#50;50;50;50;50;50;50;50;50;50;50;50;50#Verbois;Verbois#######SRID=4326;POINT(6.02690330826304 46.1905948856197)
3446#6.61427082313325#46.5572574839891#joint#220000;220000#50;50########SRID=4326;POINT(6.61427082313325 46.5572574839891)
1708#8.57845066658985#46.6499525394645#joint#220000;220000;220000;220000;0#50;50;50;50########SRID=4326;POINT(8.57845066658985 46.6499525394645)
4331#7.21378597082932#47.3418877399022#joint#380000;380000#########SRID=4326;POINT(7.21378597082932 47.3418877399022)
235#9.41871809682809#46.765125589471#substation###Rothenbrunnen#######SRID=4326;POINT(9.41871809682809 46.765125589471)
248#8.23210065702414#47.5560405459972#substation#380000;220000##Beznau#######SRID=4326;POINT(8.23210065702414 47.5560405459972)
3703#9.04292524745885#46.7514236276069#merge#220000;380000;380000;220000;66000;11000#50;50;50;16.7;50#RhB-Unterwerk Tavanasa;Schaltanlage Tavanasa#Swissgrid######SRID=4326;POINT(9.04292524745885 46.7514236276069)
3680#8.47312207422959#47.5746242025242#merge#220000##Kraftwerk Eglisau-Glattfelden;Eglisau#KW Eglisau-Glattfelden AG######SRID=4326;POINT(8.47312207422959 47.5746242025242)
862#8.60913999482757#46.3425212258991#substation##########SRID=4326;POINT(8.60913999482757 46.3425212258991)
1637#8.55104935547835#47.2871361594757#joint#220000;220000#########SRID=4326;POINT(8.55104935547835 47.2871361594757)
777#8.89774549530903#46.1739776282769#substation##########SRID=4326;POINT(8.89774549530903 46.1739776282769)
1560#7.8780413362526#47.549801853485#joint#380000;220000;110000;380000;220000#50;50########SRID=4326;POINT(7.8780413362526 47.549801853485)
4199#7.02504214461198#46.1802794379202#joint#225000;132000#50;16.7##swissgrid######SRID=4326;POINT(7.02504214461198 46.1802794379202)
1523#8.66673215197905#46.7727018728004#joint#380000;220000#########SRID=4326;POINT(8.66673215197905 46.7727018728004)
3696#7.64804497245014#47.0934149911569#merge###Bickingen;Bickigen;Bickigen#######SRID=4326;POINT(7.64804497245014 47.0934149911569)
1354#7.75168924912241#47.5378297860283#joint#220000;380000;220000;380000#50;50;50########SRID=4326;POINT(7.75168924912241 47.5378297860283)
1554#7.25965951012805#47.3330112888647#joint#66000;132000;220000;66000#16.7;50;50;16.7##SBB######SRID=4326;POINT(7.25965951012805 47.3330112888647)
533#7.5517187541644#47.5369527620637#substation##########SRID=4326;POINT(7.5517187541644 47.5369527620637)
2473#6.92570011330473#46.3507527773283#joint#132000;220000;220000;132000;220000#16.7;50;50;16.7;50##SBB#LT 131#####SRID=4326;POINT(6.92570011330473 46.3507527773283)
1498#6.61193691019358#46.5571986781605#joint#132000;380000;380000;132000;380000#16.7;50;50;16.7;50########SRID=4326;POINT(6.61193691019358 46.5571986781605)
343#7.51148012951204#46.9548541144351#sub_station##########SRID=4326;POINT(7.51148012951204 46.9548541144351)
2390#9.54150789256198#46.9782542831696#joint#220000;220000;220000#50;50;50##Swissgrid######SRID=4326;POINT(9.54150789256198 46.9782542831696)
1317#8.7201526263059#47.445652793508#joint#220000;220000;220000;220000#50;50;50;50###Schauenberg;Kempt#####SRID=4326;POINT(8.7201526263059 47.445652793508)
624#7.06160055591393#46.1104042147202#substation##########SRID=4326;POINT(7.06160055591393 46.1104042147202)
1877#7.77582796895351#47.3038958525286#joint#220000;132000;220000;132000#50;16.7;50;16.7##ALPIQ######SRID=4326;POINT(7.77582796895351 47.3038958525286)
3475#6.61401255748907#46.5573594674755#joint#220000;220000#50;50########SRID=4326;POINT(6.61401255748907 46.5573594674755)
769#8.13106753199274#46.3956673158479#substation##########SRID=4326;POINT(8.13106753199274 46.3956673158479)
2428#9.00356687636377#46.1866049669473#joint#220000#50;50########SRID=4326;POINT(9.00356687636377 46.1866049669473)
402#8.12072920526352#47.1853425750987#substation###Sursee#######SRID=4326;POINT(8.12072920526352 47.1853425750987)
841#7.42713737838837#46.9719745031683#station###Lastverteilerwerk Neubrück#Energie Wasser Bern######SRID=4326;POINT(7.42713737838837 46.9719745031683)
247#8.25638610266309#47.058637253059#station##########SRID=4326;POINT(8.25638610266309 47.058637253059)
3695#7.12551016062822#46.7675516438591#merge##########SRID=4326;POINT(7.12551016062822 46.7675516438591)
1394#9.08173782323021#47.1293369752239#joint#380000;220000;380000;220000;132000;132000#50;50;16.7;16.7##Swissgrid######SRID=4326;POINT(9.08173782323021 47.1293369752239)
2403#9.47023897151801#46.7025037785842#joint#66000;60000;220000;220000;66000;60000#50;16.7;50;50;16.7########SRID=4326;POINT(9.47023897151801 46.7025037785842)
311#9.57812176520753#47.3391364418283#substation#220000##Montlingen#######SRID=4326;POINT(9.57812176520753 47.3391364418283)
3676#9.09265237156135#47.5598098789713#merge#220000##Weinfelden#######SRID=4326;POINT(9.09265237156135 47.5598098789713)
1374#6.92615457100697#46.348592960128#joint#380000;380000;132000;132000#50;50;16.7;16.7########SRID=4326;POINT(6.92615457100697 46.348592960128)
1769#6.61288957355239#46.6450679422632#joint#220000;132000#50;16.7########SRID=4326;POINT(6.61288957355239 46.6450679422632)
410#7.61603074114546#47.2325950704679#substation##50#Unterwerk Flumenthal#ATEL######SRID=4326;POINT(7.61603074114546 47.2325950704679)
2340#10.1109350391316#46.6957450744118#joint#220000;380000;220000;380000##Ova Spin - Pradella#######SRID=4326;POINT(10.1109350391316 46.6957450744118)
419#7.94665147192074#47.3175438395794#substation###Oftringen#######SRID=4326;POINT(7.94665147192074 47.3175438395794)
1531#8.56119663509623#46.5608845438327#joint#132000;220000;132000;220000#16.7;50;16.7##SBB######SRID=4326;POINT(8.56119663509623 46.5608845438327)
2363#9.91563599630386#46.4823153844932#joint#380000#50#Berninaleitung#######SRID=4326;POINT(9.91563599630386 46.4823153844932)
342#8.57150102728533#47.412351779204#substation##########SRID=4326;POINT(8.57150102728533 47.412351779204)
854#9.19520316806462#46.7747130854073#substation###Ilanz#######SRID=4326;POINT(9.19520316806462 46.7747130854073)
3689#8.04898969866997#47.5511240882914#merge#220000;380000;220000;380000;220000;380000#50;50;50;50#Laufenburg#######SRID=4326;POINT(8.04898969866997 47.5511240882914)
412#8.55539238828764#47.4229718775963#substation#380000;132000;15000#50;16.7########SRID=4326;POINT(8.55539238828764 47.4229718775963)
1571#8.96507783936345#47.2236323924083#joint#220000;380000;380000;220000#50;50;50##NOK#Bachtel;Vo-O#####SRID=4326;POINT(8.96507783936345 47.2236323924083)
236#8.10576093515519#47.406420834314#substation#220000;132000;15000#50;16.7#Rupperswil#SBB######SRID=4326;POINT(8.10576093515519 47.406420834314)
1717#8.1271759649#47.1905565660839#joint#380000;220000;380000;220000;220000#50;50;50########SRID=4326;POINT(8.1271759649 47.1905565660839)
651#6.5540027461154#46.7560138492779#substation##########SRID=4326;POINT(6.5540027461154 46.7560138492779)
3005#8.90386456977839#47.1731563659#joint#380000;220000#########SRID=4326;POINT(8.90386456977839 47.1731563659)
2320#6.62039643505566#46.5550187406627#joint#220000;220000;132000;132000#50;50;16.7;16.7########SRID=4326;POINT(6.62039643505566 46.5550187406627)
1668#8.56134602492798#46.6124333459771#joint#220000;220000;0;220000;220000#50;50;50########SRID=4326;POINT(8.56134602492798 46.6124333459771)
3677#8.18355003213563#47.6009086269337#merge#380000##Kernkraftwerk Leibstadt;Leibstadt#######SRID=4326;POINT(8.18355003213563 47.6009086269337)
1559#6.14242344379567#46.2965209639829#joint#220000;132000;132000#50;16.7;50;16.7########SRID=4326;POINT(6.14242344379567 46.2965209639829)
174#7.65602018547985#46.6808480629706#station#200000;132000#50;16.7########SRID=4326;POINT(7.65602018547985 46.6808480629706)
4223#9.00788985177344#46.1930182034594#joint#220000#50########SRID=4326;POINT(9.00788985177344 46.1930182034594)
687#8.61269114631011#46.411502809554#station##########SRID=4326;POINT(8.61269114631011 46.411502809554)
182#7.5384090569706#47.4173585757031#substation##########SRID=4326;POINT(7.5384090569706 47.4173585757031)
4203#9.52615011818736#46.6820520604516#joint#220000;66000;60000;110000;110000#50;16.7########SRID=4326;POINT(9.52615011818736 46.6820520604516)
4159#8.04273025169682#46.3521515505721#joint#220000;65000###Aletsch AG######SRID=4326;POINT(8.04273025169682 46.3521515505721)
2028#8.96945272462864#47.2257995374023#joint#220000;220000;220000#50########SRID=4326;POINT(8.96945272462864 47.2257995374023)
2401#9.50606755797289#46.8465501476913#joint#380000;220000#50##Swissgrid######SRID=4326;POINT(9.50606755797289 46.8465501476913)
2440#8.97441717421479#46.3347907352583#joint#220000;132000;220000;132000#16.7;50;16.7##SBB######SRID=4326;POINT(8.97441717421479 46.3347907352583)
348#8.43323530254468#47.2711313873167#substation###Umspannwerk Obfelden#######SRID=4326;POINT(8.43323530254468 47.2711313873167)
3711#8.8389451573224#46.440034813051#merge#132000;15000#16.7#Lavorgo#SBB######SRID=4326;POINT(8.8389451573224 46.440034813051)
868#8.11834674607172#46.1673020149639#substation##########SRID=4326;POINT(8.11834674607172 46.1673020149639)
568#9.03182653168269#46.2210415788095#substation##########SRID=4326;POINT(9.03182653168269 46.2210415788095)
1520#8.22623579639419#47.0752513525848#joint#380000;220000#50########SRID=4326;POINT(8.22623579639419 47.0752513525848)
2424#9.6597603199329#46.4628698726909#joint#150000;220000;220000;150000#50########SRID=4326;POINT(9.6597603199329 46.4628698726909)
468#8.03924086988435#47.5590065756553#substation##########SRID=4326;POINT(8.03924086988435 47.5590065756553)
1530#8.56568291145666#46.5518972438565#joint#132000;220000;220000;132000#16.7;50;50;16.7########SRID=4326;POINT(8.56568291145666 46.5518972438565)
1500#6.61219724196292#46.556801737151#joint#220000;220000;220000#50;50;50########SRID=4326;POINT(6.61219724196292 46.556801737151)
2398#9.43439628151317#46.8179645762646#joint#380000;220000#50##Swissgrid######SRID=4326;POINT(9.43439628151317 46.8179645762646)
189#8.68470409058611#47.1870213068907#substation#380000;220000##Samstagem#######SRID=4326;POINT(8.68470409058611 47.1870213068907)
2339#9.91766591935139#46.5686293455802#joint#380000;380000;380000#50;50#Albulaleitung#######SRID=4326;POINT(9.91766591935139 46.5686293455802)
569#7.24917386271512#46.1854745649688#substation###Chamoson#######SRID=4326;POINT(7.24917386271512 46.1854745649688)
1306#8.7311308475616#47.3897226554051#joint#220000;220000;220000#50;50;50########SRID=4326;POINT(8.7311308475616 47.3897226554051)
2391#9.54145417330799#46.9784482653055#joint#220000;220000;220000#50;50;50##Swissgrid######SRID=4326;POINT(9.54145417330799 46.9784482653055)
682#8.74920008713623#46.1977856103722#substation###Umspannwerk Avegno#######SRID=4326;POINT(8.74920008713623 46.1977856103722)
3687#8.59692408964881#46.5269799923625#merge###Centrale Lucendro#Alpiq SA######SRID=4326;POINT(8.59692408964881 46.5269799923625)
206#5.97412640923657#46.1607289550719#substation#150000;63000#########SRID=4326;POINT(5.97412640923657 46.1607289550719)
1699#8.46207634698343#47.0871250432997#joint#132000;380000;132000;380000#16.7;50;16.7;50##SBB######SRID=4326;POINT(8.46207634698343 47.0871250432997)
237#8.38039291014295#47.4273147124041#substation##########SRID=4326;POINT(8.38039291014295 47.4273147124041)
2449#8.13285727008289#46.3883502470408#joint#220000;220000#50########SRID=4326;POINT(8.13285727008289 46.3883502470408)
2426#9.01447547818495#46.2230851717647#joint#220000;380000;220000#50########SRID=4326;POINT(9.01447547818495 46.2230851717647)
4148#7.97334430327637#47.5431208042547#joint#220000#50########SRID=4326;POINT(7.97334430327637 47.5431208042547)
1363#8.73037275929333#47.3882095759292#joint#220000;220000;220000#50;50;50########SRID=4326;POINT(8.73037275929333 47.3882095759292)
2015#9.37935156332111#47.0678951565259#joint#380000;220000;132000;380000;220000;132000#50;16.7;50;16.7##Swissgrid######SRID=4326;POINT(9.37935156332111 47.0678951565259)
3473#6.61382786386665#46.5578221896569#joint#220000;380000#50;50########SRID=4326;POINT(6.61382786386665 46.5578221896569)
3679#6.13390597098719#46.2492207328838#merge###Foretaille;Foretaille#######SRID=4326;POINT(6.13390597098719 46.2492207328838)
199#6.11912315294433#46.2372903833926#substation##########SRID=4326;POINT(6.11912315294433 46.2372903833926)
303#7.29424171009277#47.2470133386533#station##########SRID=4326;POINT(7.29424171009277 47.2470133386533)
1828#7.62067795993961#47.1148293640479#joint#220000;220000;220000#50;50;50########SRID=4326;POINT(7.62067795993961 47.1148293640479)
